find a nearby parking spot, 0, false, 1
find a nearby parking spot, 126, false, 1
230954.430631, 230954.6137475, 0.197499752044678, 4.0
230954.897304125, 230955.34715625, 11.0050010681152, 4.0
230956.164168667, 230956.480730667, 3.33249950408936, 4.0
230957.18065725, 230958.130680458, 26.0200004577637, 4.0
230958.614292, 230959.747540375, 14.1399993896484, 4.0
230960.197554458, 230961.481062333, 16.1199989318848, 4.0
230961.847721583, 230962.164447792, 0.0325002670288086, 4.0
230963.08121575, 230963.431179333, 4.07499980926514, 4.0
230963.714201, 230963.981205292, 2.50750017166138, 4.0
230964.230894125, 230965.2968655, 21.3175010681152, 4.0
physics and chemistry are hard, 28, false, 25
230967.248129708, 230968.581654375, 12.3249988555908, 4.0
230968.781256792, 230969.23149225, 8.19999980926514, 4.0
230969.547873917, 230970.665139042, 23.0500011444092, 4.0
230971.064902917, 230972.78185525, 17.0275001525879, 4.0
230972.948129333, 230973.365179292, 10.0150003433228, 4.0
230973.631841875, 230974.048482625, 5.14750003814697, 4.0
230974.331906333, 230975.232014625, 16.1199989318848, 4.0
230976.315120542, 230976.632020333, 0.115000247955322, 4.0
230976.948700125, 230977.498541917, 10.0975008010864, 4.0
230977.648524125, 230977.882093083, 4.48750019073486, 4.0
230978.56552825, 230979.232286083, 6.13749980926514, 4.0
230979.548616292, 230981.299050667, 5.39499950408936, 4.0
230981.615339833, 230981.982474333, 5.14750003814697, 4.0
230982.215422542, 230982.616036083, 11.2525005340576, 4.0
230982.915495917, 230983.249214667, 8.03500080108643, 4.0
230983.582545875, 230984.299236208, 16.2849998474121, 4.0
230984.615973542, 230985.149203833, 24.4524993896484, 4.0
230985.499312625, 230986.832800875, 15.1300010681152, 4.0
230987.049116833, 230987.549359333, 22.1424999237061, 4.0
230988.53294025, 230988.766164458, 1.02250003814697, 4.0
230989.066149458, 230990.09954225, 15.2124996185303, 4.0
230990.332971125, 230990.649634, 7.21000003814697, 4.0
230991.39962625, 230991.4816845, -5.0, 4.0
230991.983035083, 230992.983035708, 8.03500080108643, 4.0
230993.282815917, 230993.432913333, 1.43499994277954, 4.0
230993.766309792, 230994.383157458, 17.1925010681152, 4.0
230994.716298542, 230995.033311, 7.21000003814697, 4.0
230995.916591667, 230995.983480833, -5.0, 4.0
you want to eat your cake, 46, false, 26
230997.54981475, 230998.833531458, 20.4924983978271, 4.0
230999.066813958, 230999.716939708, 24.0399990081787, 4.0
231000.083592833, 231000.716799875, 27.4225006103516, 4.0
231001.850402458, 231001.950306875, 100.0, 1.0
231001.850402458, 231004.865991125, 23.1325016021729, 4.0
231005.317214792, 231006.484252042, 16.2849998474121, 4.0
231007.100788958, 231007.233989458, 100.0, 1.0
231007.100788958, 231007.784415375, 100.0, 1.0
231007.050960417, 231008.049598958, -5.0, 4.0
231008.384122917, 231009.21751825, 23.3800010681152, 4.0
231009.517507375, 231010.150960625, 15.2950000762939, 4.0
231010.4342405, 231011.900967375, 17.1925010681152, 4.0
231012.9344105, 231014.617939, 20.2449989318848, 4.0
231015.084989542, 231015.567795167, 100.0, 1.0
231015.084989542, 231017.151343875, 19.0075016021729, 4.0
231017.551418542, 231017.984986583, 2.01250028610229, 4.0
231018.351479625, 231019.018231125, 11.0874996185303, 4.0
231019.3682225, 231020.201560917, 17.1100006103516, 4.0
231021.034967292, 231021.117073958, -5.0, 4.0
231021.718093833, 231023.084889417, 19.2550010681152, 4.0
231023.301562208, 231023.718188792, 15.1300010681152, 4.0
231024.551891417, 231025.018533792, 4.07499980926514, 4.0
231025.251536208, 231025.518567917, 3.08500003814697, 4.0
231025.835019333, 231026.518303, 18.0174999237061, 4.0
231027.352050375, 231027.417441667, -5.0, 4.0
231027.502132958, 231027.600761083, -5.0, 4.0
231027.669000833, 231027.750743625, -5.0, 4.0
231027.818914583, 231027.900760917, -5.0, 4.0
231027.952066167, 231028.034053292, -5.0, 4.0
231028.468721125, 231028.567452083, -5.0, 4.0
231028.768948458, 231028.885420375, -5.0, 4.0
231029.069133125, 231029.13421275, -5.0, 4.0
231029.585297625, 231029.700958417, -5.0, 4.0
231030.252332833, 231031.585696125, 20.7399997711182, 4.0
231031.885790542, 231032.552502167, 14.1399993896484, 4.0
231032.768664958, 231033.252645625, 22.0599994659424, 4.0
231033.55258025, 231034.902564208, 16.0375003814697, 4.0
231035.819172417, 231035.902545208, -5.0, 4.0
231036.602667208, 231037.019487208, 3.00250053405762, 4.0
231037.336074542, 231037.66945525, 2.09500026702881, 4.0
231038.019419833, 231039.852874292, 11.4174995422363, 4.0
231040.186286208, 231040.586157583, 5.06500053405762, 4.0
231041.236291625, 231041.318348667, -5.0, 4.0
231041.386321458, 231041.485105167, -5.0, 4.0
231041.536421208, 231041.634995167, -5.0, 4.0
231041.819527792, 231041.901839833, -5.0, 4.0
do not lie in court or else, 32, false, 27
231043.869815833, 231044.436422792, 1.26999998092651, 4.0
231044.736473792, 231045.236549125, 16.2024993896484, 4.0
231045.969742875, 231046.086461583, -5.0, 4.0
231046.186549125, 231046.236661542, -5.0, 4.0
231046.969965292, 231047.6700515, 11.0050010681152, 4.0
231047.836325667, 231048.236769, 14.1399993896484, 4.0
231048.453049292, 231048.853489375, 18.4299983978271, 4.0
231049.65349675, 231051.286876583, 11.3350009918213, 4.0
231051.569990167, 231052.103613958, 11.0050010681152, 4.0
231052.370060917, 231052.670373292, 4.32250022888184, 4.0
231053.220268042, 231053.2857755, -5.0, 4.0
231053.387168625, 231053.435814125, -5.0, 4.0
231054.00377625, 231054.82048225, 6.05500030517578, 4.0
231055.003480917, 231056.587377583, 12.0774993896484, 4.0
231057.854079042, 231058.2707795, 2.01250028610229, 4.0
231058.503741333, 231059.587509125, 12.0774993896484, 4.0
231059.887436375, 231060.95383075, 20.2449989318848, 4.0
231061.287554083, 231062.853946125, 16.2024993896484, 4.0
231062.98732, 231063.802955042, 21.3175010681152, 4.0
231065.137951375, 231065.821175, 14.3049983978271, 4.0
231066.137771, 231066.971229792, 15.1300010681152, 4.0
231067.621263875, 231067.703431292, -5.0, 4.0
231067.788123458, 231067.853223875, -5.0, 4.0
231068.421690292, 231068.888094792, 5.23000049591064, 4.0
231069.03769525, 231069.504721958, 9.19000053405762, 4.0
231069.804531625, 231070.7550045, 17.0275001525879, 4.0
231071.004639, 231071.254816, 3.08500003814697, 4.0
231072.004945542, 231072.070357542, -5.0, 4.0
231072.171604167, 231072.237037167, -5.0, 4.0
231072.321832458, 231072.386984833, -5.0, 4.0
231072.5715155, 231072.636992958, -5.0, 4.0
231073.438294917, 231073.753910458, -5.0, 4.0
just in time for the party, 63, false, 28
231075.721888, 231076.305264458, 8.28250026702881, 4.0
231076.638441125, 231077.472040708, 26.5974998474121, 4.0
231077.821964083, 231079.338868708, 15.1300010681152, 4.0
231079.471817458, 231079.955430458, 17.3575000762939, 4.0
231080.505364917, 231080.588759083, -5.0, 4.0
231081.00559525, 231081.638934583, 10.0150003433228, 4.0
231081.921955, 231083.305688083, 11.9949989318848, 4.0
231084.522463542, 231085.872495833, 18.2649993896484, 4.0
231086.022150708, 231087.789525708, 7.04500007629395, 4.0
231088.13953875, 231088.556021208, 8.28250026702881, 4.0
231088.672383708, 231089.122713708, 16.5324993133545, 4.0
231089.339301333, 231089.505966667, -0.792500019073486, 4.0
231090.456205625, 231091.138414375, 13.9750003814697, 4.0
231091.706231917, 231092.222985625, 100.0, 1.0
231091.672767208, 231092.521618917, -5.0, 4.0
231092.756177125, 231094.221898458, 14.1399993896484, 4.0
231094.606433667, 231094.722965375, 100.0, 1.0
231094.606433667, 231095.323010792, 100.0, 1.0
231094.573032833, 231095.655165958, -5.0, 4.0
231096.955255958, 231098.240157583, 24.3699989318848, 4.0
231098.540078167, 231099.056600625, 10.0150003433228, 4.0
231099.356768083, 231100.056857208, 16.0375003814697, 4.0
231100.356783958, 231100.722351542, 7.21000003814697, 4.0
231101.640153458, 231101.723482875, -5.0, 4.0
231101.823630167, 231101.905679583, -5.0, 4.0
231101.973600083, 231102.038983958, -5.0, 4.0
231102.273634625, 231102.355622125, -5.0, 4.0
231102.523575958, 231102.590265042, -5.0, 4.0
231103.173721167, 231103.640462625, 6.13749980926514, 4.0
231103.890050458, 231104.457229833, 15.2950000762939, 4.0
231104.790219417, 231106.307279583, 21.0700016021729, 4.0
231106.540260708, 231106.640656083, -0.792500019073486, 4.0
231107.573836208, 231107.7237965, 100.0, 1.0
231107.540664417, 231108.374242042, -5.0, 4.0
231108.757209042, 231109.357351333, 6.55000019073486, 4.0
231109.656982792, 231110.257437625, 13.3150005340576, 4.0
231110.5404765, 231111.657546083, 2.17750024795532, 4.0
231113.056331542, 231113.174211083, -5.0, 4.0
231113.240955833, 231113.339689333, -5.0, 4.0
231113.42436375, 231113.506429167, -5.0, 4.0
231113.608339, 231113.673204042, -5.0, 4.0
231113.75790775, 231113.824515333, -5.0, 4.0
231114.157746667, 231114.274365208, -5.0, 4.0
231114.391291875, 231114.473054875, -5.0, 4.0
231114.574368458, 231114.624442625, -5.0, 4.0
231114.807801583, 231114.906534333, -5.0, 4.0
231115.59115025, 231115.706635958, -5.0, 4.0
231115.791609917, 231115.874496, -5.0, 4.0
231115.958020542, 231115.991147458, -5.0, 4.0
231117.091268458, 231117.257786875, 100.0, 1.0
231117.023236167, 231117.6243115, -5.0, 4.0
231118.091266917, 231118.841539667, 4.15750026702881, 4.0
231119.124349625, 231119.64126075, 14.2224998474121, 4.0
231120.174754083, 231121.008229792, 18.1000003814697, 4.0
231122.191633917, 231123.774928375, 20.4099998474121, 4.0
231123.958112292, 231124.45840425, 11.5825004577637, 4.0
231124.758180458, 231125.075071417, 3.16750049591064, 4.0
231125.975244083, 231126.992064167, 12.0774993896484, 4.0
231127.358413542, 231127.658854625, 2.25999975204468, 4.0
231128.025102042, 231129.058904542, 18.0174999237061, 4.0
231129.425255042, 231130.42550775, 18.1000003814697, 4.0
231130.742201125, 231131.642335333, 22.0599994659424, 4.0
231132.425477292, 231132.490915958, -5.0, 4.0
the dog buried the bone, 38, false, 29
231137.275941417, 231137.909458, 21.6475009918213, 4.0
231138.192811625, 231138.609365958, 4.23999977111816, 4.0
231138.892585208, 231139.1256885, 4.48750019073486, 4.0
231140.009603042, 231140.426214042, 2.01250028610229, 4.0
231140.69253575, 231141.259732833, 12.2424983978271, 4.0
231141.542656542, 231141.8762595, 11.0874996185303, 4.0
231142.509641583, 231142.608316417, -5.0, 4.0
231142.693076, 231142.758314, -5.0, 4.0
231142.843130375, 231142.92495075, -5.0, 4.0
231142.976240542, 231143.058501833, -5.0, 4.0
231143.109768833, 231143.241625958, -5.0, 4.0
231143.326347458, 231143.359633625, -5.0, 4.0
231143.576303167, 231143.641647333, -5.0, 4.0
231143.893012167, 231143.958402167, -5.0, 4.0
231144.0764515, 231144.141702375, -5.0, 4.0
231144.242994125, 231144.308535292, -5.0, 4.0
231144.426461625, 231144.442996125, -5.0, 4.0
231144.509866167, 231144.708535292, -5.0, 4.0
231145.178844958, 231145.241780125, -5.0, 4.0
231146.359855167, 231146.643081125, 2.01250028610229, 4.0
231146.97653425, 231148.37665225, 22.5549983978271, 4.0
231148.743424417, 231149.843446917, 17.0275001525879, 4.0
231150.093398542, 231150.426744833, 6.30249977111816, 4.0
231150.693411167, 231150.960179792, 4.23999977111816, 4.0
231151.193452833, 231151.410152125, 4.32250022888184, 4.0
231152.260702583, 231153.643733, 19.1725006103516, 4.0
231153.910410375, 231154.177039583, 5.14750003814697, 4.0
231154.443362458, 231154.660239, 7.62249946594238, 4.0
231155.560623292, 231155.993885042, 2.01250028610229, 4.0
231156.310359375, 231157.160590333, 12.8200016021729, 4.0
231157.410260417, 231157.810639917, 16.3674983978271, 4.0
231158.110269333, 231158.343803958, 5.55999946594238, 4.0
231159.376044917, 231159.459484833, -5.0, 4.0
231159.544156042, 231159.64281575, -5.0, 4.0
231159.710878083, 231159.792769167, -5.0, 4.0
231159.8774705, 231159.927205833, -5.0, 4.0
231160.060700875, 231160.144035542, -5.0, 4.0
231160.410794208, 231160.526168667, -5.0, 4.0
interesting observation was made, 26, false, 30
231162.760909125, 231163.244470792, 10.2624998092651, 4.0
231163.54423, 231164.177764417, 14.1399993896484, 4.0
231164.594232958, 231165.827820458, 20.1625003814697, 4.0
231166.144484083, 231166.411024292, 1.02250003814697, 4.0
231166.827926958, 231167.694680167, 17.2749996185303, 4.0
231168.011453208, 231168.277963542, 4.48750019073486, 4.0
231168.561236792, 231169.444800458, 17.0275001525879, 4.0
231169.744889125, 231170.978176, 20.1625003814697, 4.0
231171.294899083, 231171.7115235, 6.05500030517578, 4.0
231172.878161708, 231172.960187167, -5.0, 4.0
231173.6616705, 231174.4784185, 14.0574989318848, 4.0
231174.744977667, 231175.011897583, 2.34249973297119, 4.0
231175.895219958, 231177.595109417, 18.2649993896484, 4.0
231177.945352917, 231178.4953595, 6.30249977111816, 4.0
231178.79511075, 231179.995514167, 16.0375003814697, 4.0
231180.378768708, 231182.195640125, 21.1525001525879, 4.0
231182.495686167, 231182.945702958, -1.04000020027161, 4.0
231183.028603875, 231184.279075833, 19.0075016021729, 4.0
231184.67922825, 231185.545923625, 9.27250003814697, 4.0
231187.02933225, 231188.712728667, 21.1525001525879, 4.0
231188.97948775, 231189.229435375, 0.197499752044678, 4.0
231189.496257083, 231190.2961205, 18.1000003814697, 4.0
231191.163013042, 231191.912821583, 12.2424983978271, 4.0
231192.162541625, 231192.362868583, 0.279999732971191, 4.0
231192.612616042, 231192.829726458, 3.16750049591064, 4.0
231193.06266925, 231193.262840833, 6.05500030517578, 4.0
players must know all the rules, 34, false, 31
231351.140000917, 231351.956827167, 15.1300010681152, 4.0
231352.306725833, 231352.806762833, 17.1100006103516, 4.0
231353.223378958, 231353.640158708, 3.08500003814697, 4.0
231354.006840042, 231354.790225042, 22.0599994659424, 4.0
231355.123564708, 231355.506951542, 3.08500003814697, 4.0
231355.790398583, 231356.557054875, 18.0174999237061, 4.0
231356.823622167, 231357.240325458, 19.5850009918213, 4.0
231358.472383125, 231358.55614525, -5.0, 4.0
231358.657174583, 231358.722460042, -5.0, 4.0
231358.807168917, 231358.873904125, -5.0, 4.0
231359.157108125, 231359.205789375, -5.0, 4.0
231359.957160167, 231360.2225965, -5.0, 4.0
231360.990931958, 231361.540844292, 12.4899997711182, 4.0
231361.82377225, 231362.307284917, 19.2550010681152, 4.0
231362.623817417, 231364.2908505, 19.0900001525879, 4.0
231364.524006083, 231364.990990667, 20.3274993896484, 4.0
231365.540817708, 231365.607529417, -5.0, 4.0
231366.074265042, 231366.741090625, 9.10750007629395, 4.0
231367.024141167, 231368.407616333, 10.5924997329712, 4.0
231368.690787667, 231369.124471333, 14.3049983978271, 4.0
231369.457630875, 231371.2078985, 25.0300006866455, 4.0
231372.424670208, 231372.658019917, 0.0325002670288086, 4.0
231372.924685458, 231373.308118458, 11.0050010681152, 4.0
231373.558081042, 231373.874740542, 13.1499996185303, 4.0
231374.707820833, 231376.558293875, 17.2749996185303, 4.0
231376.807991167, 231377.058274875, 5.23000049591064, 4.0
231377.207950333, 231377.441359917, 8.77749919891357, 4.0
231378.49198175, 231379.758348208, 17.5225009918213, 4.0
231380.008274375, 231380.525264583, 23.2975006103516, 4.0
231380.808564667, 231381.158636333, 14.0574989318848, 4.0
231381.425215667, 231381.658638125, 7.04500007629395, 4.0
231381.975192792, 231382.692012042, 17.2749996185303, 4.0
231383.425382958, 231383.491953, -5.0, 4.0
231383.608882417, 231383.65881375, -5.0, 4.0
the most beautiful sunset, 28, false, 32
231413.410806208, 231414.277422042, 25.1125011444092, 4.0
231414.660941458, 231415.044130667, 7.21000003814697, 4.0
231415.2608785, 231415.527549375, 9.27250003814697, 4.0
231416.4276655, 231416.944325208, 16.4499988555908, 4.0
231417.1773035, 231417.511061542, 11.3350009918213, 4.0
231417.927515292, 231418.544310958, 19.1725006103516, 4.0
231418.760669292, 231419.077579208, 20.1625003814697, 4.0
231419.677760375, 231419.744441375, -5.0, 4.0
231419.844655125, 231419.926475167, -5.0, 4.0
231420.411240708, 231421.244558417, 3.25, 4.0
231421.744554708, 231422.4946865, 7.21000003814697, 4.0
231422.794284458, 231422.961565875, 2.01250028610229, 4.0
231423.311395583, 231424.611488333, 22.2250003814697, 4.0
231424.794521042, 231425.311226208, 18.5949993133545, 4.0
231425.494522833, 231425.911504917, 8.28250026702881, 4.0
231426.194547458, 231426.528292, 7.04500007629395, 4.0
231426.778295417, 231427.394608417, 17.0275001525879, 4.0
231427.661397917, 231427.97836075, 13.3975009918213, 4.0
231429.295085708, 231430.645311708, 15.4600009918213, 4.0
231430.928399667, 231432.728737, 18.0174999237061, 4.0
231433.011763875, 231433.345361792, 12.2424983978271, 4.0
231433.678601, 231434.4121255, 18.2649993896484, 4.0
231434.711844292, 231435.028917375, 4.23999977111816, 4.0
231435.27861225, 231435.877678042, 20.2449989318848, 4.0
231436.877523292, 231436.977540833, -5.0, 4.0
231437.095843, 231437.160931792, -5.0, 4.0
231437.312555958, 231437.394317708, -5.0, 4.0
231437.579168042, 231437.644499208, -5.0, 4.0
just what the doctor ordered, 59, false, 33
231439.679208458, 231440.079224417, 11.0874996185303, 4.0
231440.479228208, 231441.162594875, 16.2849998474121, 4.0
231441.495592042, 231441.862834875, 16.4499988555908, 4.0
231442.012187292, 231442.295720542, 15.3775005340576, 4.0
231442.945876583, 231443.029371417, -5.0, 4.0
231443.163017708, 231443.227953458, -5.0, 4.0
231443.312707708, 231443.394742375, -5.0, 4.0
231443.47936675, 231443.561145458, -5.0, 4.0
231443.679269708, 231443.745973542, -5.0, 4.0
231444.012692958, 231444.061373958, -5.0, 4.0
231444.262597417, 231444.344721875, -5.0, 4.0
231444.429471708, 231444.511389417, -5.0, 4.0
231444.712671167, 231444.794768167, -5.0, 4.0
231445.06513925, 231445.12816275, -5.0, 4.0
231445.42954725, 231445.496075792, -5.0, 4.0
231446.462881625, 231447.129666667, 21.1525001525879, 4.0
231447.379601, 231447.629350417, 5.47749996185303, 4.0
231447.896311417, 231448.096209417, 7.45749950408936, 4.0
231448.529831125, 231449.711639208, 21.2350006103516, 4.0
231450.3631575, 231450.446302625, -5.0, 4.0
231450.546356208, 231450.628555625, -5.0, 4.0
231450.729961458, 231450.778502625, -5.0, 4.0
231451.046497667, 231451.12972625, -5.0, 4.0
231451.179879125, 231451.261868458, -5.0, 4.0
231451.513059125, 231451.611967917, -5.0, 4.0
231451.679906542, 231451.761846042, -5.0, 4.0
231451.813122583, 231451.895024458, -5.0, 4.0
231451.946382875, 231451.97974775, -5.0, 4.0
231452.179795458, 231452.228727, -5.0, 4.0
231452.896623208, 231452.945353708, -5.0, 4.0
231453.030006667, 231453.112021833, -5.0, 4.0
231453.246542375, 231453.312073792, -5.0, 4.0
231453.396642458, 231453.446701292, -5.0, 4.0
231453.779978625, 231453.878785625, -5.0, 4.0
231454.413179667, 231454.512142917, -5.0, 4.0
231454.596901667, 231454.646781375, -5.0, 4.0
231455.180055458, 231455.296641792, 100.0, 1.0
231455.16346125, 231455.662369375, -5.0, 4.0
231456.030109083, 231457.26365325, 18.1000003814697, 4.0
231457.596893583, 231458.013661042, 7.29250049591064, 4.0
231458.280071542, 231458.430485917, 1.35249996185303, 4.0
231458.780302167, 231459.746754208, 19.4200000762939, 4.0
231460.330465, 231460.38046425, -5.0, 4.0
231460.897139917, 231461.9807075, 15.1300010681152, 4.0
231462.413996833, 231462.897266792, 7.45749950408936, 4.0
231463.196996833, 231463.530648583, 5.14750003814697, 4.0
231464.3307495, 231464.7641565, 2.01250028610229, 4.0
231465.0807395, 231467.030882292, 16.0375003814697, 4.0
231467.39755025, 231467.764358917, 0.0325002670288086, 4.0
231468.097681625, 231468.981009542, 18.1000003814697, 4.0
231469.180842458, 231469.630983125, 12.3249988555908, 4.0
231470.047765875, 231470.914491208, 17.2749996185303, 4.0
231471.898342917, 231472.964681875, 16.0375003814697, 4.0
231473.197747167, 231473.731422542, 18.4299983978271, 4.0
231474.014282583, 231474.497998958, 3.33249950408936, 4.0
231474.764390208, 231475.031410167, 5.39499950408936, 4.0
231475.398239083, 231476.198419208, 18.1000003814697, 4.0
231476.498225625, 231476.814877458, 5.39499950408936, 4.0
231476.998285708, 231477.23149075, 6.71499919891357, 4.0
you are a wonderful example, 28, false, 34
231480.098447333, 231481.032447667, 27.0925025939941, 4.0
231481.481777625, 231482.115233375, 14.1399993896484, 4.0
231482.348534708, 231482.7485165, 25.2775001525879, 4.0
231483.665410917, 231483.948680667, 1.10500001907349, 4.0
231484.231857167, 231485.032090958, 17.1925010681152, 4.0
231485.265092, 231485.565377458, 4.15750026702881, 4.0
231486.265180708, 231486.347559917, -5.0, 4.0
231486.948966208, 231487.132215208, 0.362499713897705, 4.0
231487.982272875, 231489.565709333, 20.0799999237061, 4.0
231489.86570325, 231490.565806875, 17.0275001525879, 4.0
231490.815403458, 231491.199422708, 13.0675010681152, 4.0
231491.498933833, 231491.749306417, 3.08500003814697, 4.0
231492.049110625, 231492.299360375, 4.40499973297119, 4.0
231492.732544708, 231493.715958042, 15.1300010681152, 4.0
231494.015974833, 231494.516080667, 5.06500053405762, 4.0
231494.782679958, 231495.566138042, 18.2649993896484, 4.0
231495.932544333, 231497.649738, 11.1700000762939, 4.0
231498.482989083, 231499.016343, 4.15750026702881, 4.0
231499.349433333, 231501.233176958, 22.2250003814697, 4.0
231501.549889125, 231502.600002, 14.3874988555908, 4.0
231503.399865375, 231503.566440292, 100.0, 1.0
231503.399865375, 231505.383452667, 4.15750026702881, 4.0
231505.700059625, 231506.033396292, -0.792500019073486, 4.0
231506.183334, 231506.866787792, 100.0, 1.0
231506.183334, 231508.617114042, 12.1599998474121, 4.0
231508.916856958, 231510.433781625, 13.1499996185303, 4.0
231510.717061042, 231511.1338815, 13.1499996185303, 4.0
231511.433813292, 231511.6838985, 3.00250053405762, 4.0
is there any indication of this, 47, false, 35
231514.467842833, 231515.017345208, 10.1800003051758, 4.0
231515.383794708, 231516.35079675, 20.0799999237061, 4.0
231517.650877292, 231517.7495035, -5.0, 4.0
231518.351003333, 231519.384358167, 16.1199989318848, 4.0
231519.651309417, 231519.934342417, 4.40499973297119, 4.0
231520.234065333, 231520.467507917, 3.49749946594238, 4.0
231520.784129625, 231521.684510125, 20.5749988555908, 4.0
231521.967723625, 231522.167756417, 4.40499973297119, 4.0
231522.767726375, 231522.833331667, -5.0, 4.0
231523.584611667, 231523.65114675, -5.0, 4.0
231524.168713, 231524.401312583, 3.00250053405762, 4.0
231524.700983667, 231525.201438958, 12.0774993896484, 4.0
231525.467764375, 231526.150088458, 24.0399990081787, 4.0
231527.06804525, 231528.5516225, 9.35500049591064, 4.0
231528.884954583, 231529.618184875, 12.2424983978271, 4.0
231529.901257625, 231530.201828833, 3.08500003814697, 4.0
231530.467968458, 231531.118274792, 11.0050010681152, 4.0
231531.418365708, 231531.768409667, 3.08500003814697, 4.0
231532.118430792, 231532.318402833, 2.01250028610229, 4.0
231532.685174917, 231533.802004042, 18.3474998474121, 4.0
231534.068552333, 231534.401992208, 8.11750030517578, 4.0
231534.635151292, 231534.951933917, 13.5625, 4.0
231535.185474625, 231535.484345958, 20.0799999237061, 4.0
231536.700709708, 231536.800756167, -5.0, 4.0
231536.885547375, 231536.967501958, -5.0, 4.0
231537.035482792, 231537.117557958, -5.0, 4.0
231537.185505542, 231537.301050833, -5.0, 4.0
231537.385716708, 231537.43552375, -5.0, 4.0
231537.818935958, 231537.852096833, -5.0, 4.0
231538.852595333, 231538.935435625, 100.0, 1.0
231538.818814125, 231539.550990667, -5.0, 4.0
231539.952358125, 231540.652424667, 6.30249977111816, 4.0
231540.985402792, 231541.669287667, 13.0675010681152, 4.0
231542.018799333, 231542.368971, 5.14750003814697, 4.0
231542.702298292, 231543.0358185, 7.375, 4.0
231543.36890725, 231543.602592458, 2.25999975204468, 4.0
231543.902442542, 231544.05262125, 2.01250028610229, 4.0
231544.402629083, 231545.385981875, 20.1625003814697, 4.0
231545.635743625, 231545.969239667, 7.12750053405762, 4.0
231546.2025755, 231546.53604475, 13.3975009918213, 4.0
231546.785888083, 231547.101635917, 12.3249988555908, 4.0
231548.069639667, 231548.969640917, 15.0475006103516, 4.0
231549.235975, 231549.486033083, 3.16750049591064, 4.0
231550.336391708, 231551.436272333, 18.0174999237061, 4.0
231551.652854792, 231551.953221292, 5.23000049591064, 4.0
231552.169468708, 231552.453049083, 9.19000053405762, 4.0
231552.71954025, 231553.485045458, 17.0275001525879, 4.0
i cannot believe i ate the whole thing, 43, false, 36
231555.586692, 231556.070133458, 11.0050010681152, 4.0
231557.220113833, 231557.5868415, 4.23999977111816, 4.0
231557.769786708, 231558.136676958, 5.47749996185303, 4.0
231558.686876708, 231559.053616333, 10.5100002288818, 4.0
231559.30325575, 231559.620469833, 11.6649990081787, 4.0
231559.836616458, 231560.187023542, 11.0874996185303, 4.0
231560.553697833, 231561.503705, 17.0275001525879, 4.0
231562.304236542, 231562.370504792, -5.0, 4.0
231562.47045025, 231562.535826, -5.0, 4.0
231562.620711167, 231562.685831208, -5.0, 4.0
231562.853960833, 231562.969254875, -5.0, 4.0
231563.220428292, 231563.270411542, -5.0, 4.0
231563.870571708, 231564.470611125, 4.23999977111816, 4.0
231564.787073792, 231565.037286667, 3.00250053405762, 4.0
231565.370386375, 231565.887417458, 9.35500049591064, 4.0
231566.170425167, 231566.4707135, 9.02500057220459, 4.0
231566.854376833, 231567.537683583, 3.00250053405762, 4.0
231567.804206, 231568.404322417, 27.2574996948242, 4.0
231568.737463708, 231569.070879833, 3.08500003814697, 4.0
231570.304334958, 231570.804283292, 8.19999980926514, 4.0
231572.08776375, 231572.421226625, 0.0325002670288086, 4.0
231572.77131025, 231573.687898625, 17.6049995422363, 4.0
231574.021388208, 231574.321325583, 3.16750049591064, 4.0
231574.904592833, 231574.987843292, -5.0, 4.0
231575.138146958, 231575.219971833, -5.0, 4.0
231575.287945458, 231575.370021542, -5.0, 4.0
231575.554769542, 231575.636883792, -5.0, 4.0
231576.171378417, 231578.004914208, 18.5124988555908, 4.0
231578.204614292, 231578.521661917, 5.23000049591064, 4.0
231578.721199458, 231578.937985542, 6.13749980926514, 4.0
231579.771682042, 231581.371509375, 22.0599994659424, 4.0
231581.638397167, 231582.555149958, 7.86999988555908, 4.0
231582.754915583, 231583.205206958, 15.2124996185303, 4.0
231583.421630917, 231583.788612958, 11.1700000762939, 4.0
231584.038467417, 231584.238557583, 5.47749996185303, 4.0
231585.28868575, 231586.738795083, 19.2550010681152, 4.0
231587.138774042, 231587.75544325, 6.22000026702881, 4.0
231587.971796083, 231588.222172667, 5.47749996185303, 4.0
231588.588810333, 231589.205398958, 15.3775005340576, 4.0
231589.488658167, 231589.737779833, 6.38500022888184, 4.0
231590.605763167, 231590.687658417, -5.0, 4.0
231590.789306667, 231590.854413458, -5.0, 4.0
231591.122595333, 231591.188945167, -5.0, 4.0
she wears too much makeup, 41, false, 37
231592.989315583, 231593.872541458, 20.1625003814697, 4.0
231594.105924333, 231594.422516958, 5.14750003814697, 4.0
231594.688925, 231594.905933458, 7.375, 4.0
231595.539339917, 231595.622537542, -5.0, 4.0
231595.756252208, 231595.838026583, -5.0, 4.0
231596.572751375, 231598.406072417, 23.0500011444092, 4.0
231598.656194625, 231598.906198542, 6.22000026702881, 4.0
231599.206142375, 231599.489771583, 3.25, 4.0
231599.789742958, 231600.80629225, 14.0574989318848, 4.0
231601.02285875, 231601.355008708, 23.5450000762939, 4.0
231602.0898675, 231602.189703333, -5.0, 4.0
231602.43976725, 231602.522994792, -5.0, 4.0
231602.7564245, 231602.855089375, -5.0, 4.0
231603.006292, 231603.089873292, -5.0, 4.0
231603.206627792, 231603.28865575, -5.0, 4.0
