they might find your comment offensive, 139, char, 1
225496.136892625, 225496.52009725, 100.0, 1.0, only an idiot would lie in an
225496.136892625, 225496.836987167, 100.0, 1.0, only an idiot would lie in a
225496.136892625, 225497.186930208, 100.0, 1.0, only an idiot would lie in
225496.136892625, 225497.903808333, 0.940000057220459, 4.0, only an idiot would lie in a
225496.136892625, 225497.903808333, 0.940000057220459, 4.0, only an idiot would lie in b
225498.603850792, 225498.686953917, -5.0, 4.0, only an idiot would lie in
225498.804040292, 225498.870514875, -5.0, 4.0, only an idiot would lie in c
225499.9871425, 225500.670599792, 14.3049983978271, 4.0, only an idiot would lie in ci
225499.9871425, 225500.670599792, 14.3049983978271, 4.0, only an idiot would lie in cn
225501.220548833, 225501.30269025, -5.0, 4.0, only an idiot would lie in co
225501.770652167, 225503.054017417, 18.1824989318848, 4.0, only an idiot would lie in cos
225501.770652167, 225503.054017417, 18.1824989318848, 4.0, only an idiot would lie in cor
225503.637360417, 225503.802720208, -5.0, 4.0, only an idiot would lie in coq
225503.870912875, 225503.95410175, -5.0, 4.0, only an idiot would lie in cot
225504.037636792, 225504.136117458, -5.0, 4.0, only an idiot would lie in cop
225504.204040958, 225504.320870792, -5.0, 4.0, only an idiot would lie in cou
225504.971040167, 225505.719663542, 17.2749996185303, 4.0, only an idiot would lie in cour
225506.754401083, 225507.769814833, 18.0174999237061, 4.0, only an idiot would lie in courr
225506.754401083, 225507.769814833, 18.0174999237061, 4.0, only an idiot would lie in cours
225508.554402542, 225508.637712542, -5.0, 4.0, only an idiot would lie in courq
225508.737753208, 225508.819761583, -5.0, 4.0, only an idiot would lie in court
my bike has a flat tire, 105, char, 4
225511.587811458, 225513.536978542, 12.0774993896484, 4.0, i
225511.587811458, 225513.536978542, 12.0774993896484, 4.0, l
225514.154803167, 225514.271646708, -5.0, 4.0, k
225514.321999167, 225514.403525458, -5.0, 4.0, m
225515.004836292, 225515.9537425, 21.0700016021729, 4.0, mv
225515.004836292, 225515.9537425, 21.0700016021729, 4.0, mu
225516.6217395, 225516.688246292, -5.0, 4.0, mw
225516.771685792, 225516.853832375, -5.0, 4.0, mt
225516.938771375, 225517.038372917, -5.0, 4.0, mx
225517.071684833, 225517.20502525, -5.0, 4.0, ms
225517.255295833, 225517.371606125, -5.0, 4.0, mr
225517.438442958, 225517.520479583, -5.0, 4.0, my
225519.238720042, 225519.47189275, 5.3125, 4.0, mya
225519.238720042, 225519.47189275, 5.3125, 4.0, myi
225520.121766, 225520.203911167, -5.0, 4.0, my
225520.755222667, 225523.6553315, 3.82750034332275, 4.0, my a
225520.755222667, 225523.6553315, 3.82750034332275, 4.0, my c
225524.255334708, 225524.370996708, -5.0, 4.0, my
225524.422218083, 225524.537500375, -5.0, 4.0, my d
225524.605763792, 225524.687513833, -5.0, 4.0, my b
225525.522281833, 225526.138982208, 8.11750030517578, 4.0, my bi
225527.022365583, 225527.738843208, 9.19000053405762, 4.0, my bii
225527.022365583, 225527.738843208, 9.19000053405762, 4.0, my bih
225528.539045208, 225528.588905, -5.0, 4.0, my bij
225528.756300208, 225528.872414667, -5.0, 4.0, my big
225528.922581792, 225528.989142292, -5.0, 4.0, my bik
225529.822480208, 225530.339191208, 5.14750003814697, 4.0, my bika
225529.822480208, 225530.339191208, 5.14750003814697, 4.0, my biki
225530.939326167, 225531.039275375, -5.0, 4.0, my bik
225531.089368375, 225531.204681208, -5.0, 4.0, my bike
225531.789188292, 225532.589414833, 10.1800003051758, 4.0, my bikei
225533.522548958, 225533.605844625, 100.0, 1.0, my bike
225535.156458292, 225535.556130333, -0.957499980926514, 4.0, my bikea
225535.156458292, 225535.556130333, -0.957499980926514, 4.0, my bikeb
225536.406268583, 225536.488363625, -5.0, 4.0, my bike
225537.956340792, 225538.50613, 6.13749980926514, 4.0, my bike i
225537.956340792, 225538.50613, 6.13749980926514, 4.0, my bike a
225539.389674917, 225539.506298708, -5.0, 4.0, my bike
225539.606589917, 225539.6895445, -5.0, 4.0, my bike f
225539.789922, 225539.888583208, -5.0, 4.0, my bike e
225540.022978958, 225540.123173125, -5.0, 4.0, my bike g
225540.239965208, 225540.356554167, -5.0, 4.0, my bike d
225540.423243875, 225540.523261792, -5.0, 4.0, my bike h
225541.456664042, 225541.906609167, 2.01250028610229, 4.0, my bike ha
225543.106712958, 225544.023396667, 17.0275001525879, 4.0, my bike haq
225543.106712958, 225544.023396667, 17.0275001525879, 4.0, my bike har
225544.706711958, 225544.80667775, -5.0, 4.0, my bike hap
225544.8902155, 225544.956806667, -5.0, 4.0, my bike has
225545.056837917, 225545.155494458, -5.0, 4.0, my bike hap
225548.37341675, 225548.87372375, -0.957499980926514, 4.0, my bike hapa
225550.140711667, 225550.390946708, 21.5650005340576, 4.0, my bike hapav
225551.823804625, 225551.873718917, 100.0, 1.0, my bike hapa
225551.823804625, 225552.27373675, 100.0, 1.0, my bike hap
225551.823804625, 225552.624009875, 100.0, 1.0, my bike ha
225551.823804625, 225555.007481542, 17.1925010681152, 4.0, my bike haq
225551.823804625, 225555.007481542, 17.1925010681152, 4.0, my bike har
225555.60758225, 225555.67286275, -5.0, 4.0, my bike hap
225555.774214292, 225555.856313833, -5.0, 4.0, my bike has
225557.041051292, 225557.190948583, -0.710000038146973, 4.0, my bike hasa
225557.041051292, 225557.190948583, -0.710000038146973, 4.0, my bike hasb
225557.776763833, 225557.806427583, -5.0, 4.0, my bike has
225558.324347083, 225558.541045875, 0.197499752044678, 4.0, my bike has a
225558.324347083, 225558.541045875, 0.197499752044678, 4.0, my bike has b
225558.991089333, 225559.040151875, -5.0, 4.0, my bike has a
225560.957596667, 225562.224690042, 0.115000247955322, 4.0, my bike has aa
225560.957596667, 225562.224690042, 0.115000247955322, 4.0, my bike has ab
225562.624753917, 225562.707884375, -5.0, 4.0, my bike has a
225563.391412042, 225564.141421, 6.13749980926514, 4.0, my bike has a i
225563.391412042, 225564.141421, 6.13749980926514, 4.0, my bike has a a
225564.69132075, 225564.774643667, -5.0, 4.0, my bike has a
225564.858372208, 225564.958349625, -5.0, 4.0, my bike has a f
225565.791596583, 225566.658081375, 9.93249988555908, 4.0, my bike has a fi
225565.791596583, 225566.658081375, 9.93249988555908, 4.0, my bike has a fj
225567.274827333, 225567.3582315, -5.0, 4.0, my bike has a fk
225567.458342917, 225567.540383167, -5.0, 4.0, my bike has a fh
225567.608417417, 225567.707009917, -5.0, 4.0, my bike has a fl
225568.558334375, 225568.825032917, 2.17750024795532, 4.0, my bike has a fla
225569.625145917, 225570.740754417, 15.2124996185303, 4.0, my bike has a flao
225569.625145917, 225570.740754417, 15.2124996185303, 4.0, my bike has a flap
225571.308512583, 225571.390606458, -5.0, 4.0, my bike has a flan
225571.458776458, 225571.525359083, -5.0, 4.0, my bike has a flaq
225571.592141792, 225571.675272333, -5.0, 4.0, my bike has a flam
225571.775329375, 225571.825248792, -5.0, 4.0, my bike has a flar
225571.90855325, 225571.991874292, -5.0, 4.0, my bike has a flal
225572.041977, 225572.140747583, -5.0, 4.0, my bike has a flas
225572.558548708, 225572.690677667, -0.875, 4.0, my bike has a flak
225572.758819375, 225572.842029833, -5.0, 4.0, my bike has a flat
225573.908650125, 225574.475457708, 0.0325002670288086, 4.0, my bike has a flata
225573.908650125, 225574.475457708, 0.0325002670288086, 4.0, my bike has a flatb
225575.1921205, 225575.274134, -5.0, 4.0, my bike has a flat
225575.842206792, 225576.641041458, 17.1100006103516, 4.0, my bike has a flat q
225575.842206792, 225576.641041458, 17.1100006103516, 4.0, my bike has a flat r
225577.3089595, 225577.441117875, -5.0, 4.0, my bike has a flat p
225577.509051542, 225577.592422083, -5.0, 4.0, my bike has a flat s
225577.642351917, 225577.725629542, -5.0, 4.0, my bike has a flat o
225577.808849125, 225577.907919, -5.0, 4.0, my bike has a flat t
225578.559066917, 225579.007904625, 12.1599998474121, 4.0, my bike has a flat ti
225580.209100625, 225580.891161042, 17.1100006103516, 4.0, my bike has a flat tiq
225580.209100625, 225580.891161042, 17.1100006103516, 4.0, my bike has a flat tir
225581.825870792, 225582.192633167, 3.00250053405762, 4.0, my bike has a flat tira
225581.825870792, 225582.192633167, 3.00250053405762, 4.0, my bike has a flat tirb
225582.892573917, 225582.959311292, -5.0, 4.0, my bike has a flat tir
225583.05928475, 225583.158089583, -5.0, 4.0, my bike has a flat tirc
225583.209530708, 225583.30813075, -5.0, 4.0, my bike has a flat tird
225583.37596975, 225583.458226125, -5.0, 4.0, my bike has a flat tire
rapidly running short on words, 133, char, 5
225585.626495542, 225586.49169875, 20.4099998474121, 4.0, u
225587.809609083, 225587.876150417, 100.0, 1.0, 
225587.809609083, 225588.793083458, 22.3074989318848, 4.0, w
225589.276356625, 225589.326172417, 100.0, 1.0, 
225589.276356625, 225590.975323083, 17.2749996185303, 4.0, r
225591.94305725, 225592.293196875, 2.17750024795532, 4.0, ra
225593.426715708, 225594.193498958, 14.2224998474121, 4.0, rai
225593.426715708, 225594.193498958, 14.2224998474121, 4.0, ran
225594.693466708, 225594.776706625, -5.0, 4.0, rao
225594.860335083, 225594.958822625, -5.0, 4.0, ram
225595.062659667, 225595.125550917, -5.0, 4.0, rap
225595.760340667, 225596.226859333, 9.27250003814697, 4.0, rapi
225596.910660792, 225597.310303833, 5.14750003814697, 4.0, rapia
225596.910660792, 225597.310303833, 5.14750003814697, 4.0, rapii
225597.826895, 225597.876807208, -5.0, 4.0, rapi
225597.976905125, 225598.043773917, -5.0, 4.0, rapie
225598.143612542, 225598.292390458, -0.957499980926514, 4.0, rapid
225598.876937125, 225599.127098042, 0.0325002670288086, 4.0, rapida
225598.876937125, 225599.127098042, 0.0325002670288086, 4.0, rapidb
225599.477081542, 225599.575769292, -5.0, 4.0, rapid
225602.177168208, 225603.243950458, 10.0150003433228, 4.0, rapidi
225602.177168208, 225603.243950458, 10.0150003433228, 4.0, rapidj
225603.810634667, 225603.910718167, -5.0, 4.0, rapidk
225603.994179208, 225604.092751458, -5.0, 4.0, rapidh
225604.144041208, 225604.260675958, -5.0, 4.0, rapidl
225604.960769333, 225606.05947, 23.0500011444092, 4.0, rapidlx
225604.960769333, 225606.05947, 23.0500011444092, 4.0, rapidlw
225606.560747375, 225606.694204625, -5.0, 4.0, rapidly
225607.810916833, 225608.060932125, 0.0325002670288086, 4.0, rapidlya
225607.810916833, 225608.060932125, 0.0325002670288086, 4.0, rapidlyb
225608.52756275, 225608.644288958, -5.0, 4.0, rapidly
225609.277696333, 225609.943069125, 16.0375003814697, 4.0, rapidly p
225609.277696333, 225609.943069125, 16.0375003814697, 4.0, rapidly q
225610.294363042, 225610.39302725, -5.0, 4.0, rapidly o
225610.477904708, 225610.577757083, -5.0, 4.0, rapidly r
225611.144437292, 225611.926547417, 19.2550010681152, 4.0, rapidly rt
225611.144437292, 225611.926547417, 19.2550010681152, 4.0, rapidly rs
225612.311292542, 225612.427827417, -5.0, 4.0, rapidly ru
225612.461223958, 225612.544668208, -5.0, 4.0, rapidly rr
225612.628046208, 225612.711507625, -5.0, 4.0, rapidly ru
225614.111513375, 225614.7446405, 13.1499996185303, 4.0, rapidly rui
225614.111513375, 225614.7446405, 13.1499996185303, 4.0, rapidly rum
225615.478098917, 225615.561362333, -5.0, 4.0, rapidly run
225616.145207625, 225616.643698833, 14.0574989318848, 4.0, rapidly runi
225616.145207625, 225616.643698833, 14.0574989318848, 4.0, rapidly runn
225617.661604375, 225619.345003583, 9.02500057220459, 4.0, rapidly runni
225620.162120708, 225620.861782292, 12.1599998474121, 4.0, rapidly runnii
225620.162120708, 225620.861782292, 12.1599998474121, 4.0, rapidly runnil
225621.795128417, 225621.861743417, -5.0, 4.0, rapidly runnim
225621.961762667, 225622.06177875, -5.0, 4.0, rapidly runnik
225622.1285165, 225622.227291917, -5.0, 4.0, rapidly runnin
225622.545180625, 225622.67852775, -5.0, 4.0, rapidly runnij
225622.711977542, 225622.877444792, -5.0, 4.0, rapidly runnin
225624.428599708, 225625.295307125, 6.05500030517578, 4.0, rapidly runnini
225624.428599708, 225625.295307125, 6.05500030517578, 4.0, rapidly runnina
225625.812148083, 225626.060831292, -5.0, 4.0, rapidly runnin
225626.145661083, 225626.210899292, -5.0, 4.0, rapidly runninf
225626.312230792, 225626.395465333, -5.0, 4.0, rapidly runnine
225626.495580167, 225626.562170833, -5.0, 4.0, rapidly runnind
225626.645617917, 225626.745559167, -5.0, 4.0, rapidly running
225626.812267792, 225626.927730833, -5.0, 4.0, rapidly runninc
225627.028928167, 225627.145607083, -5.0, 4.0, rapidly runninh
225627.461861125, 225627.578572208, -5.0, 4.0, rapidly runninc
225628.062116375, 225628.312256625, -5.0, 4.0, rapidly running
225628.578886708, 225628.86104775, -5.0, 4.0, rapidly runnind
225629.778992958, 225630.145670792, -5.0, 4.0, rapidly runnine
225630.879093625, 225631.894636042, -5.0, 4.0, rapidly runnind
225633.061254, 225633.161337458, -5.0, 4.0, rapidly running
225634.662673042, 225635.029335417, -0.957499980926514, 4.0, rapidly runninga
225634.662673042, 225635.029335417, -0.957499980926514, 4.0, rapidly runningb
225636.828179875, 225636.94479825, -5.0, 4.0, rapidly running
225637.9462485, 225639.961711292, 17.0275001525879, 4.0, rapidly running q
225637.9462485, 225639.961711292, 17.0275001525879, 4.0, rapidly running r
225640.729745625, 225640.812065708, -5.0, 4.0, rapidly running p
225640.880377583, 225640.978503375, -5.0, 4.0, rapidly running s
225641.996566667, 225642.663218875, 8.11750030517578, 4.0, rapidly running si
225641.996566667, 225642.663218875, 8.11750030517578, 4.0, rapidly running sh
225644.063326333, 225646.263473083, 13.0675010681152, 4.0, rapidly running shi
225644.063326333, 225646.263473083, 13.0675010681152, 4.0, rapidly running shm
225646.846697792, 225646.896670583, -5.0, 4.0, rapidly running shn
225646.996759708, 225647.078880625, -5.0, 4.0, rapidly running shl
225647.163566083, 225647.246799417, -5.0, 4.0, rapidly running shk
225647.363579833, 225647.463463292, -5.0, 4.0, rapidly running sho
225648.113568083, 225649.912398958, 15.1300010681152, 4.0, rapidly running shoo
225648.113568083, 225649.912398958, 15.1300010681152, 4.0, rapidly running shop
225650.463688917, 225650.529028042, -5.0, 4.0, rapidly running shon
225650.613764708, 225650.680509333, -5.0, 4.0, rapidly running shoq
225650.763936583, 225650.847258083, -5.0, 4.0, rapidly running shom
225650.930504667, 225651.029062958, -5.0, 4.0, rapidly running shor
225651.83058025, 225653.2972325, 20.4099998474121, 4.0, rapidly running shoru
225651.83058025, 225653.2972325, 20.4099998474121, 4.0, rapidly running short
225654.4474545, 225655.864100792, 2.01250028610229, 4.0, rapidly running shorta
225654.4474545, 225655.864100792, 2.01250028610229, 4.0, rapidly running shortb
225656.280892833, 225656.412887333, -5.0, 4.0, rapidly running short
225656.897518, 225658.4310165, 12.7375011444092, 4.0, rapidly running short i
225656.897518, 225658.4310165, 12.7375011444092, 4.0, rapidly running short m
225658.947577625, 225659.030930792, -5.0, 4.0, rapidly running short l
225659.097627792, 225659.181132625, -5.0, 4.0, rapidly running short n
225659.231185958, 225659.329767042, -5.0, 4.0, rapidly running short k
225659.397739958, 225659.513111083, -5.0, 4.0, rapidly running short o
225660.247694542, 225660.929761583, 11.0050010681152, 4.0, rapidly running short oi
225660.247694542, 225660.929761583, 11.0050010681152, 4.0, rapidly running short ok
225661.330990042, 225661.429813042, -5.0, 4.0, rapidly running short oj
225661.497906417, 225661.597940042, -5.0, 4.0, rapidly running short ol
225661.664514583, 225661.781440417, -5.0, 4.0, rapidly running short om
225661.847906583, 225661.981328333, -5.0, 4.0, rapidly running short oh
225662.0144315, 225662.14677675, -5.0, 4.0, rapidly running short on
225663.164301833, 225663.864388958, 5.06500053405762, 4.0, rapidly running short ona
225663.164301833, 225663.864388958, 5.06500053405762, 4.0, rapidly running short oni
225664.631227958, 225664.697888292, -5.0, 4.0, rapidly running short on
225664.798056542, 225664.881390958, -5.0, 4.0, rapidly running short ond
225664.9649, 225665.030029875, -5.0, 4.0, rapidly running short one
225665.297959542, 225665.364686417, -5.0, 4.0, rapidly running short ond
225665.431330208, 225666.113591208, -5.0, 4.0, rapidly running short on
