questioning the wisdom of the courts, 0, false, 1
questioning the wisdom of the courts, 148, false, 1
302608.980618208, 302609.06262, -5.0, 4.0
302609.163849583, 302609.262702958, -5.0, 4.0
302609.33061, 302609.412647167, -5.0, 4.0
302609.597325958, 302609.696103292, -5.0, 4.0
302610.047342958, 302610.162727042, -5.0, 4.0
302610.247458417, 302610.312724833, -5.0, 4.0
302610.432033917, 302610.529452208, -5.0, 4.0
302610.663990125, 302610.779369583, -5.0, 4.0
302612.364185667, 302613.047560625, 11.0050010681152, 4.0
302613.314011167, 302613.647595667, 0.0325002670288086, 4.0
302613.897599375, 302615.514368083, 20.4099998474121, 4.0
302615.747672208, 302616.231163542, 4.07499980926514, 4.0
302616.497546417, 302618.097881125, 7.29250049591064, 4.0
302619.163246458, 302619.263605542, -5.0, 4.0
302619.347968458, 302619.446683083, -5.0, 4.0
302619.514730333, 302619.596673417, -5.0, 4.0
302619.681222417, 302619.730236792, -5.0, 4.0
the sun rises in the east, 32, false, 26
302626.348442417, 302627.098530125, 26.1024990081787, 4.0
302627.515301917, 302628.998646708, 7.04500007629395, 4.0
302629.215357, 302629.598633083, 6.22000026702881, 4.0
302630.231980917, 302630.330686333, -5.0, 4.0
302630.548878542, 302630.731914208, 100.0, 1.0
302630.499196292, 302631.013989083, -5.0, 4.0
302631.298696292, 302632.998920417, 19.0075016021729, 4.0
302633.265619542, 302634.049011708, 10.0150003433228, 4.0
302634.315610333, 302634.749050042, 6.38500022888184, 4.0
302636.482208083, 302637.448964375, 19.1725006103516, 4.0
302637.765629375, 302639.26598275, 21.1525001525879, 4.0
302639.499353708, 302640.199395375, 15.2950000762939, 4.0
302641.016010958, 302641.098087875, -5.0, 4.0
302641.999501542, 302643.149588167, 16.1199989318848, 4.0
302643.299257083, 302643.782911375, 10.0975008010864, 4.0
302644.09944625, 302645.199763042, 17.0275001525879, 4.0
302645.365993833, 302645.766219042, 4.32250022888184, 4.0
302645.999507625, 302646.598312667, 17.0275001525879, 4.0
302647.4663475, 302647.54838075, -5.0, 4.0
302647.63325125, 302647.732027583, -5.0, 4.0
302647.800167958, 302647.898508458, -5.0, 4.0
302647.966457667, 302648.081899625, -0.875, 4.0
302648.733187792, 302649.583362417, 8.11750030517578, 4.0
302649.866392667, 302650.733262708, 15.4600009918213, 4.0
302651.950135833, 302652.983605708, 18.0174999237061, 4.0
302653.299966, 302654.166975083, 7.04500007629395, 4.0
302654.433683125, 302655.016960875, 5.06500053405762, 4.0
302657.017092542, 302659.117217583, 4.07499980926514, 4.0
302659.484025208, 302659.884010208, 2.01250028610229, 4.0
302660.100425708, 302661.1507365, 16.0375003814697, 4.0
302661.283724417, 302662.299666792, 20.2449989318848, 4.0
302663.18416675, 302663.283011917, -5.0, 4.0
the price of gas is high, 2, false, 27
302668.801149333, 302669.034773375, 100.0, 1.0
302668.801149333, 302669.434612083, 6.46749973297119, 4.0
the price of gas is high, 27, false, 27
302672.484863125, 302673.068070667, 21.2350006103516, 4.0
302673.301827917, 302673.901593833, 11.1700000762939, 4.0
302674.251525625, 302674.86827675, 8.11750030517578, 4.0
302676.085027042, 302676.65185575, 16.1199989318848, 4.0
302676.884799583, 302677.58531475, 16.2024993896484, 4.0
302677.751402083, 302678.168583542, 9.02500057220459, 4.0
302678.351551875, 302678.751767708, 3.08500003814697, 4.0
302678.935066208, 302679.235198417, 5.14750003814697, 4.0
302680.152094792, 302681.535375958, 15.1300010681152, 4.0
302681.751760333, 302682.501954, 100.0, 1.0
302681.668419833, 302682.834267958, -5.0, 4.0
302683.068680833, 302683.719117583, 14.2224998474121, 4.0
302683.902030417, 302684.402263542, 6.05500030517578, 4.0
302685.752457417, 302686.302327125, 7.04500007629395, 4.0
302686.635399792, 302686.93551325, 1.10500001907349, 4.0
302687.219072708, 302688.26913025, 18.2649993896484, 4.0
302689.169131792, 302689.26804025, -5.0, 4.0
302689.352772875, 302689.434624833, -5.0, 4.0
302689.519529708, 302689.601344333, -5.0, 4.0
302689.685833375, 302689.784628875, -5.0, 4.0
302690.31940375, 302691.002773917, 8.11750030517578, 4.0
302691.31918725, 302691.819479125, 21.2350006103516, 4.0
302692.386153083, 302692.4681085, -5.0, 4.0
302693.019493333, 302693.619468333, 7.12750053405762, 4.0
302693.835896167, 302694.252905, 8.28250026702881, 4.0
302694.385869292, 302694.669556625, 5.3125, 4.0
302694.835982333, 302695.152864875, 7.21000003814697, 4.0
sign the withdrawal slip, 33, false, 28
302702.103376417, 302702.686797708, 18.1824989318848, 4.0
302702.886859375, 302703.370182625, 7.53999996185303, 4.0
302703.553289042, 302703.953435333, 5.3125, 4.0
302704.15327675, 302704.686932167, 12.2424983978271, 4.0
302705.220149333, 302705.318954333, -5.0, 4.0
302705.403808208, 302705.487067042, -5.0, 4.0
302705.570360208, 302705.652287833, -5.0, 4.0
302705.720191458, 302705.802473417, -5.0, 4.0
302705.870236125, 302705.969175, -5.0, 4.0
302706.037225167, 302706.11910725, -5.0, 4.0
302706.287023292, 302706.369004458, -5.0, 4.0
302706.553570042, 302706.66909275, -5.0, 4.0
302706.753787375, 302706.852349, -5.0, 4.0
302706.920333667, 302707.002520708, -5.0, 4.0
302707.103531708, 302707.169273125, -5.0, 4.0
302707.970393333, 302708.235831708, -5.0, 4.0
302708.920579917, 302709.020576292, 0.197499752044678, 4.0
302710.3875565, 302710.453936917, 100.0, 1.0
302710.352637792, 302710.652758833, -5.0, 4.0
302710.687273417, 302710.820694792, 100.0, 1.0
302710.687273417, 302711.054040875, -5.0, 4.0
302711.804131708, 302712.404225917, 17.6049995422363, 4.0
302712.603883625, 302712.954175542, 10.3450002670288, 4.0
302713.254162083, 302713.737531042, 8.03500080108643, 4.0
302713.937372083, 302714.68607525, 14.2224998474121, 4.0
302715.254105417, 302715.386326167, -5.0, 4.0
302715.45431975, 302715.554238542, -5.0, 4.0
302715.637721375, 302715.753031625, -5.0, 4.0
302715.820960208, 302715.919640625, -5.0, 4.0
302716.120871125, 302716.220805542, 100.0, 1.0
302716.087514333, 302716.503144917, -5.0, 4.0
302716.521049542, 302716.671069583, 100.0, 1.0
302716.521049542, 302716.986610333, -5.0, 4.0
sign the withdrawal slip, 30, false, 28
302719.604628792, 302720.354551625, 20.1625003814697, 4.0
302720.65465725, 302721.054572875, 11.2525005340576, 4.0
302721.288041208, 302721.638020333, 7.04500007629395, 4.0
302721.837892708, 302722.354791042, 12.2424983978271, 4.0
302722.987988167, 302723.103506083, -5.0, 4.0
302723.171856292, 302723.270182333, -5.0, 4.0
302723.338207958, 302723.45351875, -5.0, 4.0
302724.304999292, 302725.3217835, 20.2449989318848, 4.0
302725.521389875, 302726.354997708, 7.04500007629395, 4.0
302726.621863125, 302727.155056167, 7.375, 4.0
302728.622390083, 302729.4884985, 21.1525001525879, 4.0
302729.70483825, 302730.15522575, 8.19999980926514, 4.0
302730.455241417, 302731.222179167, 20.0799999237061, 4.0
302731.522160167, 302732.038737542, 11.0050010681152, 4.0
302732.438698708, 302732.788720333, 6.38500022888184, 4.0
302733.388910208, 302735.855612458, 15.9549999237061, 4.0
302735.988776708, 302736.455705583, 1.10500001907349, 4.0
302736.7556645, 302738.422491333, 24.2049999237061, 4.0
302738.972452458, 302739.322573458, 0.197499752044678, 4.0
302742.122820792, 302742.822743125, 19.0075016021729, 4.0
302742.972358375, 302743.489461583, 13.2325000762939, 4.0
302743.739204375, 302744.072861083, 9.27250003814697, 4.0
302744.406040708, 302745.422901875, 15.0475006103516, 4.0
302746.372926917, 302746.4549425, -5.0, 4.0
302746.53988025, 302746.63829375, -5.0, 4.0
302746.723268542, 302746.821857833, -5.0, 4.0
302746.88983825, 302746.989666333, -5.0, 4.0
302748.673047833, 302748.871713333, -5.0, 4.0
302749.888549375, 302750.455372708, -5.0, 4.0
302750.940039667, 302751.305294375, -5.0, 4.0
please take a bath this month, 37, false, 29
302757.507023083, 302758.057018375, 17.0275001525879, 4.0
302758.3571835, 302758.90710525, 16.0375003814697, 4.0
302759.273569708, 302759.640568042, 5.23000049591064, 4.0
302759.907232958, 302760.140614625, 0.362499713897705, 4.0
302760.457216708, 302761.424005, 16.0375003814697, 4.0
302761.790660958, 302762.173964417, 5.3125, 4.0
302763.324097, 302764.607511417, 19.1725006103516, 4.0
302764.974169375, 302765.207576875, 1.1875, 4.0
302765.524410167, 302767.157685792, 9.02500057220459, 4.0
302767.591113083, 302767.674143042, 100.0, 1.0
302767.540998667, 302767.90618725, -5.0, 4.0
302767.990990792, 302768.107869375, 100.0, 1.0
302767.990990792, 302768.32439075, -5.0, 4.0
302768.674405208, 302769.457796, 19.3374996185303, 4.0
302769.74119625, 302769.974655, 2.09500026702881, 4.0
302770.241188125, 302771.241250042, 9.4375, 4.0
302771.3909295, 302771.907988125, 4.15750026702881, 4.0
302772.724624667, 302772.806741833, -5.0, 4.0
302773.691394583, 302773.90825225, -0.957499980926514, 4.0
302775.358132833, 302775.808257458, 3.08500003814697, 4.0
302776.108061625, 302776.491768917, -1.94749999046326, 4.0
302776.774939917, 302778.341917583, 19.2550010681152, 4.0
302778.675102208, 302780.258564125, 6.22000026702881, 4.0
302781.191855, 302781.307324417, -5.0, 4.0
302781.392297458, 302781.473911042, -5.0, 4.0
302781.542147333, 302781.640635958, -5.0, 4.0
302781.72521925, 302781.84062425, -5.0, 4.0
302782.09181625, 302782.19060225, -5.0, 4.0
302782.842478958, 302784.375458333, 21.1525001525879, 4.0
302784.691949875, 302785.508969833, 7.12750053405762, 4.0
302785.72541125, 302786.359004667, 9.02500057220459, 4.0
302786.575530708, 302787.442368583, 18.3474998474121, 4.0
302788.692428125, 302789.22583, 11.0050010681152, 4.0
302789.358834125, 302789.959276958, 14.1399993896484, 4.0
302790.108889875, 302790.892644458, 13.0675010681152, 4.0
302791.0255785, 302791.809309, 19.0075016021729, 4.0
302791.992454958, 302792.909486333, 8.03500080108643, 4.0
the dog will bite you, 37, false, 30
302795.842919125, 302797.075986667, 21.0700016021729, 4.0
302797.192765625, 302798.909816125, 6.46749973297119, 4.0
302799.243082333, 302799.876306958, 100.0, 1.0
302799.126279833, 302800.308474375, -5.0, 4.0
302800.393142917, 302801.076818917, 21.1525001525879, 4.0
302801.276648875, 302801.760000292, 8.19999980926514, 4.0
302801.926533458, 302802.310066917, 3.16750049591064, 4.0
302803.376656667, 302804.226778542, 2.17750024795532, 4.0
302804.543422458, 302805.126832083, 16.2024993896484, 4.0
302805.309942708, 302805.710235125, 8.19999980926514, 4.0
302806.376852958, 302806.475627, -5.0, 4.0
302806.560423417, 302806.658750167, -5.0, 4.0
302807.477021542, 302808.493823625, 20.2449989318848, 4.0
302808.660044333, 302809.043751667, 6.30249977111816, 4.0
302809.176756625, 302809.560504125, 9.4375, 4.0
302809.676849458, 302810.093780458, 15.4600009918213, 4.0
302810.727055917, 302810.842548833, -5.0, 4.0
302810.910814042, 302811.009222042, -5.0, 4.0
302811.077400042, 302811.192927542, -5.0, 4.0
302811.243797208, 302811.342650083, -5.0, 4.0
302811.410578625, 302811.542518292, -5.0, 4.0
302811.576941042, 302811.709476417, -5.0, 4.0
302812.010644958, 302812.125953083, -5.0, 4.0
302812.9107405, 302813.260737792, 3.08500003814697, 4.0
302813.527158292, 302814.110831833, 8.11750030517578, 4.0
302814.327134792, 302815.427463542, 19.0075016021729, 4.0
302815.677586417, 302816.027518833, 8.19999980926514, 4.0
302816.644173875, 302816.727504875, -5.0, 4.0
302816.810540333, 302816.909314833, -5.0, 4.0
302816.977293833, 302817.109519708, 0.115000247955322, 4.0
302817.66084625, 302818.777385458, 21.8950004577637, 4.0
302818.927708542, 302820.361111917, 17.1925010681152, 4.0
302820.510805083, 302820.811037292, 100.0, 1.0
302820.510805083, 302821.377861, 100.0, 1.0
302820.510805083, 302822.861304167, 25.0300006866455, 4.0
302823.144723542, 302823.678095083, 16.0375003814697, 4.0
302823.844765083, 302825.594820708, 22.6374988555908, 4.0
the accident scene is a shrine for fans, 33, false, 31
303072.960983125, 303073.861264333, 19.3374996185303, 4.0
303074.027797042, 303074.411132417, 11.5825004577637, 4.0
303074.694466708, 303075.044509, 5.39499950408936, 4.0
303076.211323083, 303076.411151333, 0.197499752044678, 4.0
303076.694409917, 303077.261313458, 1.1875, 4.0
303077.511378667, 303077.911425375, 1.1875, 4.0
303078.111414708, 303078.578149208, 6.30249977111816, 4.0
303078.744745208, 303079.078050458, 3.16750049591064, 4.0
303079.311547375, 303079.711543333, 3.16750049591064, 4.0
303079.894631292, 303080.478176167, 14.0574989318848, 4.0
303080.778228083, 303081.844925417, 22.0599994659424, 4.0
303083.378515292, 303084.111781125, 19.0075016021729, 4.0
303084.328211375, 303084.628490833, 5.06500053405762, 4.0
303084.878305125, 303085.162069708, 5.55999946594238, 4.0
303085.34494625, 303086.112059208, 12.1599998474121, 4.0
303086.261761083, 303086.595271833, 5.14750003814697, 4.0
303087.578827375, 303088.4285285, 8.36499977111816, 4.0
303088.595096292, 303089.828899208, 19.1725006103516, 4.0
303090.728918208, 303090.810943583, -5.0, 4.0
303091.478945417, 303091.728887458, 0.197499752044678, 4.0
303093.695818792, 303094.445842167, 19.0075016021729, 4.0
303094.628797708, 303095.046042542, 7.04500007629395, 4.0
303095.362663208, 303096.779351375, 18.1000003814697, 4.0
303096.996045417, 303097.579329958, 11.0874996185303, 4.0
303097.796069875, 303098.362797292, 13.0675010681152, 4.0
303098.62944675, 303099.26292325, 2.59000015258789, 4.0
303101.196315542, 303101.696271333, 6.13749980926514, 4.0
303101.962650583, 303102.612970583, 14.1399993896484, 4.0
303103.013031083, 303104.296521417, 15.0475006103516, 4.0
303105.746646792, 303106.146636, 9.19000053405762, 4.0
303106.413036292, 303106.879914875, 1.02250003814697, 4.0
303107.14668125, 303108.680079667, 14.1399993896484, 4.0
303108.963462667, 303109.828913292, 18.1000003814697, 4.0
my car always breaks in the winter, 36, false, 32
303134.598404917, 303135.1650835, 15.2124996185303, 4.0
303135.33172025, 303136.048540833, 24.1224994659424, 4.0
303137.115255, 303137.415290875, 6.22000026702881, 4.0
303137.714946542, 303138.015345667, 0.0325002670288086, 4.0
303138.231875833, 303139.598904833, 16.1199989318848, 4.0
303140.598897458, 303140.647584167, -5.0, 4.0
303140.765711208, 303140.847592875, -5.0, 4.0
303140.932292542, 303141.014222042, -5.0, 4.0
303141.098813708, 303141.214372792, -5.0, 4.0
303142.032267292, 303142.215589708, -0.875, 4.0
303142.498813083, 303143.449098958, 14.2224998474121, 4.0
303143.649008542, 303144.315724458, 21.1525001525879, 4.0
303144.5660275, 303144.832409458, 2.01250028610229, 4.0
303145.082460208, 303146.315930167, 23.0500011444092, 4.0
303146.532703125, 303148.183085375, 21.1525001525879, 4.0
303149.899426167, 303150.132861458, 2.01250028610229, 4.0
303150.382514917, 303151.266234375, 18.5124988555908, 4.0
303151.499520917, 303151.749417792, 6.71499919891357, 4.0
303151.966347458, 303152.149585458, 5.23000049591064, 4.0
303152.332766417, 303152.98311575, 8.19999980926514, 4.0
303153.266360333, 303154.033165083, 17.1100006103516, 4.0
303154.93311175, 303155.031773625, -5.0, 4.0
303155.133002208, 303155.21519875, -5.0, 4.0
303155.283064833, 303155.381789875, -5.0, 4.0
303155.44972825, 303155.565300917, -0.544999599456787, 4.0
303156.049737125, 303156.799919625, 8.19999980926514, 4.0
303156.916295333, 303157.499910667, 13.3150005340576, 4.0
303158.216727833, 303159.083504125, 20.0799999237061, 4.0
303159.26641625, 303160.150220375, 6.13749980926514, 4.0
303160.383486083, 303160.91697525, 6.13749980926514, 4.0
303162.166895792, 303162.733613875, 20.4099998474121, 4.0
303162.91663825, 303163.417168542, 9.10750007629395, 4.0
303163.616831292, 303164.000345417, 14.4699993133545, 4.0
303164.216831, 303164.8004505, 19.2550010681152, 4.0
303164.983634833, 303165.233751375, 7.04500007629395, 4.0
303165.433763625, 303166.382611625, 15.0475006103516, 4.0
do you get nervous when you speak, 30, false, 33
303172.067554625, 303172.334066792, 7.04500007629395, 4.0
303172.550702125, 303173.117567833, 14.1399993896484, 4.0
303173.717485708, 303173.833060083, -5.0, 4.0
303174.384364125, 303174.951207542, 27.1749992370605, 4.0
303175.267741542, 303175.867773542, 16.0375003814697, 4.0
303176.134478375, 303177.017912792, 22.1424999237061, 4.0
303177.918013458, 303179.268119708, 9.51999950408936, 4.0
303179.684696417, 303180.084542083, 3.25, 4.0
303180.367961417, 303181.584881958, 20.3274993896484, 4.0
303182.134846875, 303182.233527375, -5.0, 4.0
303183.434985958, 303183.851566625, 14.0574989318848, 4.0
303184.118205208, 303184.351502583, 5.3125, 4.0
303184.751503, 303186.101714958, 17.0275001525879, 4.0
303186.50197, 303188.151880167, 17.7700004577637, 4.0
303188.401821417, 303189.402118625, 13.0675010681152, 4.0
303189.651941208, 303190.48560275, 19.1725006103516, 4.0
303190.818858792, 303192.118971292, 18.1824989318848, 4.0
303192.885236375, 303192.967494083, -5.0, 4.0
303193.852465125, 303194.91921, 22.0599994659424, 4.0
303195.168753625, 303195.602496167, 12.3249988555908, 4.0
303195.969097208, 303196.48582225, 5.3125, 4.0
303196.635477458, 303197.268034917, 12.0774993896484, 4.0
303198.536055167, 303199.636077917, 22.0599994659424, 4.0
303199.885759208, 303200.419543833, 16.2849998474121, 4.0
303200.669422875, 303202.40307575, 21.3999996185303, 4.0
303203.736375417, 303204.619995792, 18.2649993896484, 4.0
303204.786066375, 303205.969878208, 15.1300010681152, 4.0
303206.102821958, 303207.386572917, 2.59000015258789, 4.0
303208.003297625, 303208.55334975, 1.02250003814697, 4.0
303208.770047083, 303209.336659, 12.2424983978271, 4.0
i like to play tennis, 23, false, 34
303212.520288125, 303213.353657458, 7.04500007629395, 4.0
303214.687044333, 303215.403763, 12.4074993133545, 4.0
303215.653496125, 303217.5206455, 10.8399991989136, 4.0
303217.820340167, 303218.487313833, 11.1700000762939, 4.0
303218.720600583, 303219.037308167, 6.05500030517578, 4.0
303220.020768625, 303220.987493833, 21.2350006103516, 4.0
303221.304095, 303221.787522542, 13.2325000762939, 4.0
303222.954340583, 303224.637701292, 14.0574989318848, 4.0
303224.804104792, 303225.354617125, 11.0050010681152, 4.0
303225.704503333, 303226.004543292, 3.00250053405762, 4.0
303226.354425167, 303227.486583292, 25.4425010681152, 4.0
303228.137816875, 303228.219962875, -5.0, 4.0
303228.837989875, 303229.738014667, 16.1199989318848, 4.0
303230.054679, 303230.3713105, 6.22000026702881, 4.0
303230.571121792, 303231.2046675, 13.2325000762939, 4.0
303231.371181083, 303232.321571417, 11.1700000762939, 4.0
303232.638193625, 303233.0718165, 8.19999980926514, 4.0
303233.321667542, 303233.9536415, 18.1000003814697, 4.0
303234.871747833, 303234.937079125, -5.0, 4.0
303235.054717583, 303235.121326417, -5.0, 4.0
303235.2050935, 303235.303700083, -5.0, 4.0
303235.37173275, 303235.487050083, -5.0, 4.0
303235.555090708, 303235.654017625, -5.0, 4.0
the quick brown fox jumped, 28, false, 35
303240.455390375, 303241.322294958, 21.1525001525879, 4.0
303241.538847208, 303242.422163, 7.04500007629395, 4.0
303242.53874725, 303243.122428708, 5.06500053405762, 4.0
303243.972625833, 303245.372449, 16.0375003814697, 4.0
303245.605445833, 303246.155807667, 20.0799999237061, 4.0
303246.305390792, 303246.689179625, 10.2624998092651, 4.0
303246.92246525, 303247.472533125, 1.10500001907349, 4.0
303247.672497208, 303248.072590958, 9.10750007629395, 4.0
303249.105922333, 303249.405935583, 1.02250003814697, 4.0
303249.622295917, 303250.989482583, 18.0174999237061, 4.0
303251.172625375, 303251.622825833, 15.3775005340576, 4.0
303251.93954125, 303252.739646542, 23.3800010681152, 4.0
303252.97286425, 303253.489606958, 13.0675010681152, 4.0
303254.456287667, 303254.923052458, 7.04500007629395, 4.0
303255.222741375, 303256.173146417, 14.4699993133545, 4.0
303256.422916917, 303257.088383, 23.4624996185303, 4.0
303257.589738792, 303257.688503458, -5.0, 4.0
303257.773385958, 303257.855069667, -5.0, 4.0
303258.489917875, 303259.64002425, 10.1800003051758, 4.0
303259.906449208, 303260.506653, 100.0, 1.0
303259.856310667, 303260.788888333, -5.0, 4.0
303261.040039917, 303261.590611958, 12.2424983978271, 4.0
303261.856823958, 303262.573498542, 18.0174999237061, 4.0
303262.723228167, 303263.173616333, 11.1700000762939, 4.0
303263.339874708, 303263.840274125, 14.2224998474121, 4.0
303264.106959125, 303264.373939458, 7.375, 4.0
303264.556858375, 303264.740369958, 4.32250022888184, 4.0
303265.390259917, 303265.472562708, -5.0, 4.0
parking tickets can be challenged, 29, false, 36
303269.807356917, 303270.2406885, 14.4699993133545, 4.0
303270.423878083, 303270.70740175, 1.02250003814697, 4.0
303270.890409292, 303271.9242225, 15.1300010681152, 4.0
303272.107285625, 303273.007515333, 8.77749919891357, 4.0
303273.157358, 303273.524189, 9.10750007629395, 4.0
303273.740700208, 303274.391009875, 14.2224998474121, 4.0
303274.5906975, 303274.907515375, 9.02500057220459, 4.0
303276.007717083, 303276.757743542, 19.0075016021729, 4.0
303276.990910833, 303277.307934708, 5.39499950408936, 4.0
303277.607798125, 303278.091294333, 5.14750003814697, 4.0
303278.307673833, 303280.091369542, 12.1599998474121, 4.0
303280.441383958, 303280.82469, 4.23999977111816, 4.0
303281.074711125, 303281.741563667, 24.5349998474121, 4.0
303282.324695083, 303284.174798958, 20.1625003814697, 4.0
303285.541847708, 303285.958327542, 1.02250003814697, 4.0
303286.291853917, 303286.57504425, 0.362499713897705, 4.0
303286.7919345, 303287.458494667, 13.0675010681152, 4.0
303288.391935833, 303288.725204, 3.00250053405762, 4.0
303289.008350833, 303289.325266083, 5.3125, 4.0
303290.54216125, 303291.075295083, 1.10500001907349, 4.0
303291.34183475, 303292.808766417, 5.3125, 4.0
303293.10882225, 303293.558849, 2.17750024795532, 4.0
303293.758743625, 303294.908988125, 14.1399993896484, 4.0
303295.125402792, 303295.592497458, 7.375, 4.0
303295.875632667, 303296.475688792, 5.3125, 4.0
303296.6421895, 303297.192503875, 12.4074993133545, 4.0
303297.392180708, 303297.775585667, 8.28250026702881, 4.0
303298.00905775, 303298.259141708, 4.23999977111816, 4.0
303298.95922375, 303299.509217, 3.00250053405762, 4.0
all work and no play, 22, false, 37
303302.776375042, 303303.059468208, 6.38500022888184, 4.0
303303.626253083, 303304.259427833, 15.3775005340576, 4.0
303304.509460833, 303305.026428125, 11.0050010681152, 4.0
303306.425073292, 303306.525003792, -5.0, 4.0
303307.510095458, 303308.193243208, 20.1625003814697, 4.0
303308.442871208, 303308.993249167, 16.2849998474121, 4.0
303309.326546167, 303310.426687667, 16.0375003814697, 4.0
303310.593046375, 303311.52674125, 9.19000053405762, 4.0
303312.710116375, 303312.910074625, 2.09500026702881, 4.0
303313.193247958, 303313.793575792, 13.3150005340576, 4.0
303314.026836208, 303314.326880292, 3.00250053405762, 4.0
303315.093682708, 303315.726951667, 12.3249988555908, 4.0
303315.876603583, 303316.425692167, 12.4899997711182, 4.0
303316.97694975, 303317.059079458, -5.0, 4.0
303317.260336, 303317.359134792, -5.0, 4.0
303317.910491708, 303319.21058175, 19.4200000762939, 4.0
303319.51033775, 303319.977349167, 10.0150003433228, 4.0
303320.210634917, 303320.47740875, 1.02250003814697, 4.0
303320.710725875, 303321.492637292, 25.1950016021729, 4.0
303322.227352, 303322.326137292, -5.0, 4.0
303322.411128167, 303322.492667167, -5.0, 4.0
303322.57754225, 303322.676188125, -5.0, 4.0
the sum of the parts, 24, false, 38
303325.544259292, 303326.361102667, 22.3074989318848, 4.0
303326.69405075, 303327.411134958, 9.19000053405762, 4.0
303327.744238083, 303328.0111685, 6.05500030517578, 4.0
303328.844530042, 303329.69455825, 15.0475006103516, 4.0
303329.860809208, 303330.378060917, 19.1725006103516, 4.0
303330.527663542, 303331.078073667, 13.1499996185303, 4.0
303331.978003333, 303332.060112917, -5.0, 4.0
303332.161413417, 303332.227160375, -5.0, 4.0
303332.311477083, 303332.410103417, -5.0, 4.0
303332.47807525, 303332.560077375, -5.0, 4.0
303332.661305292, 303332.74357675, -5.0, 4.0
303333.078124167, 303333.176857167, -5.0, 4.0
303333.544729792, 303333.643417708, -5.0, 4.0
303333.72818825, 303333.826981333, -5.0, 4.0
303334.811641458, 303335.377997958, 12.2424983978271, 4.0
303335.661395792, 303335.978068458, 6.05500030517578, 4.0
303337.145121, 303338.145031625, 19.0075016021729, 4.0
303338.328155, 303338.77847675, 7.12750053405762, 4.0
303339.028520792, 303339.628711375, 9.02500057220459, 4.0
303340.645483958, 303341.462126792, 14.0574989318848, 4.0
303341.745253167, 303341.928671958, 2.01250028610229, 4.0
303342.295316417, 303343.178679417, 16.1199989318848, 4.0
303343.34521025, 303344.212237292, 21.6475009918213, 4.0
303344.495534583, 303344.895632167, 19.3374996185303, 4.0
the cream rises to the top, 28, false, 39
303348.595785833, 303349.545556125, 22.3074989318848, 4.0
303349.762730708, 303350.612417792, 7.12750053405762, 4.0
303350.779151333, 303351.229365792, 6.05500030517578, 4.0
303352.396125042, 303352.746183375, 4.07499980926514, 4.0
303352.962470042, 303353.7128505, 19.0900001525879, 4.0
303354.012615167, 303354.312799708, 5.3125, 4.0
303354.512733292, 303354.696295042, 3.41499996185303, 4.0
303354.9962805, 303355.562851792, 11.1700000762939, 4.0
303356.314128333, 303356.478389167, -5.0, 4.0
303356.563138333, 303356.64508075, -5.0, 4.0
303357.779758875, 303358.713149208, 16.0375003814697, 4.0
303358.979675167, 303359.363157542, 8.03500080108643, 4.0
303359.663042958, 303360.496604208, 17.0275001525879, 4.0
303360.796386458, 303361.096469125, 6.13749980926514, 4.0
303361.396621167, 303362.145535833, 19.0075016021729, 4.0
303362.963253292, 303363.045418167, -5.0, 4.0
303363.146897333, 303363.230213458, -5.0, 4.0
303363.313423583, 303363.395454333, -5.0, 4.0
303363.480001875, 303363.578868125, -5.0, 4.0
303364.363491125, 303365.380290792, 18.0174999237061, 4.0
303365.596597667, 303366.113636667, 17.1100006103516, 4.0
303367.030373667, 303368.247059625, 19.1725006103516, 4.0
303368.496821958, 303369.230513042, 7.04500007629395, 4.0
303369.430627833, 303370.030367583, 6.30249977111816, 4.0
303370.980610417, 303371.563948708, 18.1000003814697, 4.0
303371.730338083, 303372.397423458, 16.1199989318848, 4.0
303372.597174708, 303372.964046625, 16.1199989318848, 4.0
303373.947360667, 303374.029517958, -5.0, 4.0
question that must be answered, 16, false, 40
303378.314466958, 303378.831141542, 20.2449989318848, 4.0
303379.19777875, 303379.981218042, 20.2449989318848, 4.0
303380.181215583, 303380.531251333, 12.6550006866455, 4.0
303381.281285708, 303382.74807625, 21.0700016021729, 4.0
303382.914524542, 303383.348038375, 21.3175010681152, 4.0
303383.531431583, 303383.914827333, 12.1599998474121, 4.0
303384.131475958, 303384.564863083, 14.1399993896484, 4.0
303384.731504833, 303385.114755708, 11.5, 4.0
303386.280214375, 303386.380203125, -5.0, 4.0
303386.498387708, 303386.565379875, -5.0, 4.0
303386.698338208, 303386.796974417, -5.0, 4.0
303387.04831575, 303387.146995833, -5.0, 4.0
303387.581673458, 303387.697075708, -5.0, 4.0
303388.164937583, 303388.247104792, -5.0, 4.0
303390.315220833, 303390.448513583, 100.0, 1.0
303390.280573375, 303390.747495875, -5.0, 4.0
question that must be answered, 33, false, 40
303393.448693375, 303394.248803208, 17.1100006103516, 4.0
303394.465336042, 303395.382386, 24.1224994659424, 4.0
303395.648858125, 303395.998885417, 6.13749980926514, 4.0
303396.332232333, 303396.882264375, 19.0075016021729, 4.0
303397.032366333, 303397.432372, 22.4724998474121, 4.0
303397.915598708, 303398.199050542, 12.2424983978271, 4.0
303398.432366833, 303398.932544958, 14.3049983978271, 4.0
303399.082299125, 303399.549132708, 11.0874996185303, 4.0
303400.482565375, 303401.349368833, 18.0174999237061, 4.0
