the bathroom is good for reading, 0, false, 1
246079.283040708, 246080.515644333, 16.1199989318848, 4.0
246081.283600792, 246081.415570458, -5.0, 4.0
246081.533618, 246081.632218708, -5.0, 4.0
246081.983759958, 246082.566891417, 11.3350009918213, 4.0
246082.833381, 246083.665531542, 24.0399990081787, 4.0
246084.900395833, 246085.333942042, 5.23000049591064, 4.0
246085.633535083, 246085.98388425, 3.08500003814697, 4.0
246086.266896958, 246087.617312083, 20.0799999237061, 4.0
246087.950396542, 246088.834005792, 17.1100006103516, 4.0
246089.134017458, 246089.90077, 17.1100006103516, 4.0
246090.150661333, 246090.617603167, 7.12750053405762, 4.0
246090.867562167, 246091.684294083, 18.2649993896484, 4.0
246091.950832708, 246092.25077175, 5.39499950408936, 4.0
246093.15092825, 246094.28444075, 17.0275001525879, 4.0
246094.550702417, 246094.884459208, 4.07499980926514, 4.0
246095.150720833, 246095.451091292, 3.08500003814697, 4.0
246095.750908958, 246096.601326042, 16.2024993896484, 4.0
246096.767471458, 246097.484630042, 14.1399993896484, 4.0
246097.717816458, 246098.16656275, 14.3049983978271, 4.0
246099.366703167, 246099.451281167, -5.0, 4.0
this equation is too complicated, 29, false, 26
246101.45198025, 246102.635087958, 19.0075016021729, 4.0
246102.918251708, 246103.418324875, 8.03500080108643, 4.0
246103.701626667, 246104.135067, 8.11750030517578, 4.0
246104.36804025, 246105.200475958, 18.2649993896484, 4.0
246106.168610333, 246106.751965875, 3.08500003814697, 4.0
246107.051520333, 246107.951909, 13.4799995422363, 4.0
246108.235066, 246109.002028958, 20.0799999237061, 4.0
246109.318488708, 246109.651879, 2.01250028610229, 4.0
246109.901918917, 246111.235470167, 18.4299983978271, 4.0
246111.368549042, 246111.918923833, 9.02500057220459, 4.0
246112.218696417, 246112.685519208, 13.0675010681152, 4.0
246112.9354745, 246113.50224375, 13.2325000762939, 4.0
246114.436054625, 246114.869146125, 10.1800003051758, 4.0
246115.11868525, 246116.152345583, 20.5749988555908, 4.0
246116.885891542, 246116.952557792, -5.0, 4.0
246117.502552458, 246118.952651333, 17.1100006103516, 4.0
246119.135624458, 246120.936110708, 14.0574989318848, 4.0
246121.085733792, 246121.6024925, 14.1399993896484, 4.0
246122.436718833, 246123.302966417, 5.3125, 4.0
246123.519286083, 246124.219661875, 13.0675010681152, 4.0
246124.519376792, 246125.269777, 12.0774993896484, 4.0
246125.569415167, 246126.919752667, 14.0574989318848, 4.0
246127.2531405, 246128.003495375, 11.0874996185303, 4.0
246128.269714625, 246128.903325125, 8.28250026702881, 4.0
246129.219775625, 246129.7201845, 4.15750026702881, 4.0
246130.003077958, 246130.470064375, 0.0325002670288086, 4.0
246130.786775417, 246132.036925167, 18.2649993896484, 4.0
246132.286546917, 246132.65362225, 4.07499980926514, 4.0
246132.903296542, 246133.203726542, 3.25, 4.0
toss the ball around, 53, false, 27
246135.420374792, 246136.620130083, 16.2024993896484, 4.0
246136.803578083, 246137.537206458, 12.0774993896484, 4.0
246137.786844958, 246138.753829625, 18.1824989318848, 4.0
246139.020267917, 246139.537326917, 17.1100006103516, 4.0
246140.420570375, 246140.520523333, -5.0, 4.0
246140.670813542, 246140.769356833, -5.0, 4.0
246140.887482917, 246140.987290917, -5.0, 4.0
246141.070581542, 246141.153921417, -5.0, 4.0
246141.287417042, 246141.36949225, -5.0, 4.0
246141.604159833, 246141.687365125, -5.0, 4.0
246142.104221292, 246142.220685917, -5.0, 4.0
246142.354333833, 246142.4362115, -5.0, 4.0
246142.604238125, 246142.702826083, -5.0, 4.0
246143.070795042, 246143.186231208, -5.0, 4.0
246143.354345875, 246143.452920792, -5.0, 4.0
246143.621067, 246143.71961325, -5.0, 4.0
246144.254306875, 246144.354179708, -5.0, 4.0
246144.471061958, 246144.554280458, -5.0, 4.0
246144.63770225, 246144.752955958, -5.0, 4.0
246144.804226708, 246144.919802542, -5.0, 4.0
246145.070936333, 246145.104301958, -5.0, 4.0
246145.23776775, 246145.319694917, -5.0, 4.0
246145.454487, 246145.52091275, -5.0, 4.0
246145.870936583, 246145.987642125, -5.0, 4.0
246146.23772775, 246146.353069208, -5.0, 4.0
246146.571022708, 246146.654682, -5.0, 4.0
246146.95447175, 246147.037631625, -5.0, 4.0
246147.187919667, 246147.271287042, -5.0, 4.0
246147.754594667, 246147.869855042, -5.0, 4.0
246148.087745667, 246148.171072333, -5.0, 4.0
246148.370972708, 246148.471090917, -5.0, 4.0
246148.60459025, 246148.687883917, -5.0, 4.0
246148.821184958, 246148.921332792, -5.0, 4.0
246149.03800025, 246149.13780025, -5.0, 4.0
246149.271143167, 246149.354699125, -5.0, 4.0
246149.937931667, 246150.019947333, -5.0, 4.0
246151.021355333, 246152.171441042, 17.1925010681152, 4.0
246152.354439375, 246152.904894958, 7.21000003814697, 4.0
246153.054428125, 246153.421322458, 4.07499980926514, 4.0
246154.704955125, 246155.088355708, 1.1875, 4.0
246155.354900125, 246155.588515083, 2.01250028610229, 4.0
246155.888246167, 246156.405099583, 10.0150003433228, 4.0
246156.588163083, 246157.088520958, 9.19000053405762, 4.0
246157.905112292, 246157.987256958, -5.0, 4.0
246158.155471333, 246158.253834208, -5.0, 4.0
246158.671854, 246158.888648625, 1.1875, 4.0
246159.18872025, 246160.171982917, 14.2224998474121, 4.0
246160.355093667, 246160.455341667, 0.0325002670288086, 4.0
246160.655103708, 246161.588606958, 100.0, 1.0
246160.655103708, 246163.638895125, 10.8399991989136, 4.0
246164.055470917, 246165.97245475, 20.1625003814697, 4.0
246166.272380125, 246166.955750375, 14.0574989318848, 4.0
246167.205772667, 246167.555744042, 4.15750026702881, 4.0
it should be sunny tomorrow, 25, false, 28
246172.572784958, 246172.989519208, 11.1700000762939, 4.0
246173.205882833, 246174.189699042, 19.4200000762939, 4.0
246175.123037083, 246176.356562292, 16.2024993896484, 4.0
246176.622908125, 246177.039763208, 6.05500030517578, 4.0
246177.222832458, 246178.173071167, 14.4699993133545, 4.0
246178.422883042, 246179.156486542, 16.6975002288818, 4.0
246179.389580208, 246179.973457375, 11.3350009918213, 4.0
246180.173095083, 246180.439961125, 2.09500026702881, 4.0
246181.488755792, 246181.590079125, -5.0, 4.0
246182.056749917, 246182.473596625, 2.01250028610229, 4.0
246182.739904292, 246183.07346675, 4.32250022888184, 4.0
246184.3402265, 246185.373545375, 17.2749996185303, 4.0
246185.606743792, 246186.290063875, 19.2550010681152, 4.0
246186.506788208, 246187.057146833, 13.0675010681152, 4.0
246187.206777625, 246187.740529125, 14.0574989318848, 4.0
246187.990363708, 246188.739250208, 24.1224994659424, 4.0
246189.540512333, 246189.639309792, -5.0, 4.0
246190.190818375, 246191.25738775, 18.1824989318848, 4.0
246191.45738075, 246192.357492375, 14.2224998474121, 4.0
246192.607174167, 246193.207407, 13.1499996185303, 4.0
246193.440464875, 246194.307685292, 15.1300010681152, 4.0
246194.573904083, 246195.240950167, 17.2749996185303, 4.0
246195.474046083, 246196.040963875, 17.0275001525879, 4.0
246196.291002167, 246196.941089167, 14.0574989318848, 4.0
246197.124217333, 246198.041062792, 22.3074989318848, 4.0
a subject one can really enjoy, 26, false, 29
246203.091494417, 246203.241452292, -0.792500019073486, 4.0
246203.958322708, 246204.891692583, 19.1725006103516, 4.0
246205.124928417, 246205.674954292, 20.0799999237061, 4.0
246205.891291, 246206.3751275, 3.08500003814697, 4.0
246206.641723625, 246207.224945042, 8.28250026702881, 4.0
246207.508374292, 246207.84179525, 4.07499980926514, 4.0
246208.091744167, 246210.525355125, 6.05500030517578, 4.0
246210.741794125, 246211.791001083, 18.1824989318848, 4.0
246212.892109792, 246213.608881083, 13.4799995422363, 4.0
246213.758474708, 246214.358880708, 15.2950000762939, 4.0
246214.608578333, 246214.942159917, 4.32250022888184, 4.0
246216.107643583, 246216.241038333, -5.0, 4.0
246216.576024917, 246217.042229542, 1.26999998092651, 4.0
246217.292380208, 246217.559054083, 1.35249996185303, 4.0
246217.825525917, 246218.492660542, 13.2325000762939, 4.0
246219.592572833, 246220.742669625, 16.1199989318848, 4.0
246220.8922955, 246221.45939825, 5.3125, 4.0
246221.725686083, 246222.192687292, 4.15750026702881, 4.0
246222.559547292, 246223.376137625, 9.19000053405762, 4.0
246223.525767375, 246224.09295175, 8.03500080108643, 4.0
246224.359432583, 246225.125194083, 27.0100021362305, 4.0
246226.259696167, 246226.99311275, 3.99250030517578, 4.0
246227.192706583, 246227.793009292, 13.1499996185303, 4.0
246228.092812125, 246228.659930042, 8.28250026702881, 4.0
246228.892820292, 246229.69324425, 13.0675010681152, 4.0
246229.9763515, 246230.976573458, 25.1125011444092, 4.0
love means many things, 21, false, 30
246233.626885167, 246234.093510708, 10.0975008010864, 4.0
246234.343235417, 246234.810223917, 13.1499996185303, 4.0
246235.0266205, 246235.9103, 22.0599994659424, 4.0
246236.193618875, 246236.510384417, 5.06500053405762, 4.0
246236.777151292, 246237.44334775, 13.3150005340576, 4.0
246237.743817833, 246238.543763, 100.0, 1.0
246239.460537458, 246240.127152917, 13.1499996185303, 4.0
246240.393689042, 246240.760692375, 4.07499980926514, 4.0
246240.926961292, 246241.2103665, 2.09500026702881, 4.0
246241.4603335, 246241.994389125, 11.1700000762939, 4.0
246242.277466333, 246243.2261715, 16.2849998474121, 4.0
246244.044411042, 246244.561005125, 9.27250003814697, 4.0
246244.810616875, 246245.127557167, 3.33249950408936, 4.0
246245.427221583, 246245.961046875, 14.4699993133545, 4.0
246246.227285417, 246247.376110125, 22.3074989318848, 4.0
246248.32747875, 246249.794609708, 15.7075004577637, 4.0
246250.07774075, 246250.611273917, 6.05500030517578, 4.0
246250.877516875, 246251.311017792, 7.04500007629395, 4.0
246251.577709792, 246252.094555875, 12.4074993133545, 4.0
246252.26096525, 246252.744875458, 6.05500030517578, 4.0
246252.944485625, 246253.611439875, 16.3674983978271, 4.0
i cannot believe i ate the whole thing, 3, false, 31
246309.065098458, 246309.615175167, 9.10750007629395, 4.0
246309.881504833, 246310.748559625, 1.02250003814697, 4.0
246312.348711, 246312.398452875, 100.0, 1.0
i cannot believe i ate the whole thing, 56, false, 31
246314.948727125, 246315.630924375, 6.05500030517578, 4.0
246316.465637042, 246316.748920208, 0.115000247955322, 4.0
246316.998901875, 246317.34894675, -1.94749999046326, 4.0
246317.665678375, 246318.415821708, 14.1399993896484, 4.0
246318.699018833, 246319.432353875, 11.1700000762939, 4.0
246319.699036875, 246320.432692083, 12.0774993896484, 4.0
246320.682488417, 246321.497948417, 20.1625003814697, 4.0
246322.582370792, 246322.899279208, 2.01250028610229, 4.0
246323.182446125, 246323.782700583, 2.09500026702881, 4.0
246324.032385625, 246324.732621083, 10.0150003433228, 4.0
246324.932459417, 246325.399488875, 8.11750030517578, 4.0
246325.599161917, 246326.032700125, 3.25, 4.0
246326.249324375, 246327.1163245, 22.6374988555908, 4.0
246327.349526667, 246327.799599792, 4.15750026702881, 4.0
246328.799781042, 246329.232962542, 8.03500080108643, 4.0
246330.049787333, 246330.233128625, -0.792500019073486, 4.0
246330.499833917, 246331.48326175, 16.3674983978271, 4.0
246331.733207375, 246332.216579417, 4.23999977111816, 4.0
246333.915397458, 246333.999931375, -5.0, 4.0
246334.11705875, 246334.166871875, -5.0, 4.0
246334.283631083, 246334.348727167, -5.0, 4.0
246334.416800625, 246334.498976833, -5.0, 4.0
246334.566750083, 246334.616838125, -5.0, 4.0
246334.70003275, 246334.766800292, -5.0, 4.0
246334.900167083, 246334.9321965, -5.0, 4.0
246335.25029325, 246335.3488865, -5.0, 4.0
246335.450206083, 246335.532154208, -5.0, 4.0
246335.61673825, 246335.698981625, -5.0, 4.0
246335.766855292, 246335.81683375, -5.0, 4.0
246336.416894333, 246336.516683625, 100.0, 1.0
246336.366890958, 246336.798792417, -5.0, 4.0
246337.050230375, 246337.683622542, 0.115000247955322, 4.0
246338.083455958, 246338.983441375, 17.4400005340576, 4.0
246339.200156292, 246339.567040042, 2.25999975204468, 4.0
246341.68373675, 246341.782554292, -5.0, 4.0
246341.900680167, 246341.982577083, -5.0, 4.0
246342.083913167, 246342.165975667, -5.0, 4.0
246342.233856958, 246342.333846708, -5.0, 4.0
246342.419718208, 246342.500717042, -5.0, 4.0
246342.600555917, 246342.682824833, -5.0, 4.0
246343.133922, 246343.232698458, -5.0, 4.0
246344.300678125, 246345.567490292, 19.2550010681152, 4.0
246345.850714167, 246346.350858292, 7.04500007629395, 4.0
246346.600638958, 246347.000865458, 4.15750026702881, 4.0
246348.134698042, 246348.95102475, 22.0599994659424, 4.0
246349.16753675, 246349.717807125, 7.04500007629395, 4.0
246349.88409725, 246350.400957292, 13.2325000762939, 4.0
246350.600917542, 246351.067896292, 10.0150003433228, 4.0
246351.267607292, 246351.551145875, 6.22000026702881, 4.0
246352.851229083, 246353.984734083, 17.0275001525879, 4.0
246354.167689708, 246355.83483975, 7.04500007629395, 4.0
246356.151235333, 246356.718182292, 5.14750003814697, 4.0
246357.001237042, 246357.50179575, 12.0774993896484, 4.0
246357.76793325, 246358.33507775, 5.06500053405762, 4.0
246359.4670975, 246359.567015375, -5.0, 4.0
246359.71838075, 246359.784959875, -5.0, 4.0
beautiful paintings in the gallery, 30, false, 32
246363.451953167, 246363.83535675, 3.08500003814697, 4.0
246364.252005292, 246364.852024333, 3.16750049591064, 4.0
246365.201982792, 246365.518771, 1.10500001907349, 4.0
246365.818787, 246367.402371042, 19.0900001525879, 4.0
246367.652224625, 246368.985656042, 18.0174999237061, 4.0
246369.202358667, 246369.619072708, 6.30249977111816, 4.0
246369.852395625, 246370.252447083, 5.06500053405762, 4.0
246370.502422292, 246371.469252167, 19.0900001525879, 4.0
246371.80255375, 246372.235920375, 12.2424983978271, 4.0
246373.269362708, 246374.1860415, 14.1399993896484, 4.0
246374.469198833, 246374.71934625, 2.09500026702881, 4.0
246374.969048792, 246375.402818667, 7.04500007629395, 4.0
246375.6525005, 246376.119278917, 13.2325000762939, 4.0
246376.385931417, 246377.903015375, 17.1100006103516, 4.0
246378.102720917, 246378.536306, 8.11750030517578, 4.0
246378.752732625, 246379.319689042, 13.1499996185303, 4.0
246379.619466042, 246380.053102625, 5.14750003814697, 4.0
246380.319731792, 246381.135265875, 17.1100006103516, 4.0
246382.219910708, 246382.770189375, 6.05500030517578, 4.0
246382.9695935, 246383.435282833, 12.0774993896484, 4.0
246384.236680417, 246385.269865208, 17.1925010681152, 4.0
246385.453112833, 246386.903584292, 8.03500080108643, 4.0
246387.086539792, 246388.285692042, 7.12750053405762, 4.0
246389.270417458, 246389.820497, 5.39499950408936, 4.0
246390.0867945, 246390.420267875, -0.710000038146973, 4.0
246390.670193375, 246391.270834958, 8.03500080108643, 4.0
246391.436781708, 246391.920653542, 10.0150003433228, 4.0
246392.170479292, 246392.487124458, 3.16750049591064, 4.0
246392.8206395, 246393.470635958, 15.3775005340576, 4.0
246393.637027625, 246394.670682, 21.1525001525879, 4.0
this library has many books, 25, false, 33
246398.620904542, 246400.137702333, 19.2550010681152, 4.0
246400.454515417, 246400.837861375, 7.12750053405762, 4.0
246401.03756775, 246401.521098875, 9.35500049591064, 4.0
246401.787594542, 246402.870131875, 17.1925010681152, 4.0
246403.671307625, 246404.254756417, 11.1700000762939, 4.0
246404.454371083, 246404.92142825, 9.02500057220459, 4.0
246405.221114833, 246405.604772833, 3.08500003814697, 4.0
246405.887797458, 246407.038184667, 15.1300010681152, 4.0
246407.221195, 246407.554649167, 2.01250028610229, 4.0
246407.804735917, 246408.505130708, 15.2124996185303, 4.0
246408.738263792, 246409.3869545, 25.2775001525879, 4.0
246410.188366708, 246410.771804125, 6.05500030517578, 4.0
246411.054795792, 246411.33846025, 1.02250003814697, 4.0
246411.571536958, 246412.337247583, 16.0375003814697, 4.0
246413.155228917, 246413.270655792, -5.0, 4.0
246413.755319833, 246414.322071917, 10.1800003051758, 4.0
246414.521724042, 246414.82207775, 3.25, 4.0
246415.021719625, 246415.538718625, 14.2224998474121, 4.0
246415.755104833, 246416.453888, 23.3800010681152, 4.0
246417.255506417, 246417.688945667, 3.00250053405762, 4.0
246417.955270042, 246418.688969667, 12.0774993896484, 4.0
246418.8887145, 246419.372001625, 12.3249988555908, 4.0
246419.63866575, 246420.338880542, 9.19000053405762, 4.0
246420.555367667, 246421.271385792, 16.2849998474121, 4.0
246422.404580333, 246422.489071625, -5.0, 4.0
what a lovely red jacket, 41, false, 34
246424.589629708, 246425.622709, 22.3074989318848, 4.0
246425.806071958, 246426.289643042, 5.64249992370605, 4.0
246426.505821208, 246426.772626542, 2.17750024795532, 4.0
246427.039522083, 246427.939568292, 17.0275001525879, 4.0
246428.772923125, 246428.856324042, -5.0, 4.0
246429.023035583, 246429.104958375, -5.0, 4.0
246429.639731958, 246429.788564292, -0.875, 4.0
246430.439770292, 246430.956454375, 10.0150003433228, 4.0
246431.139407542, 246431.673243, 13.3150005340576, 4.0
246431.856116833, 246432.556539667, 19.1725006103516, 4.0
246432.772871667, 246433.239970042, 3.16750049591064, 4.0
246433.506302958, 246434.023315042, 14.3049983978271, 4.0
246434.306590667, 246435.172332792, 23.0500011444092, 4.0
246436.572058833, 246436.672077458, -5.0, 4.0
246437.44016775, 246438.857012125, 15.2124996185303, 4.0
246439.0569905, 246439.490263083, 3.33249950408936, 4.0
246439.723288292, 246440.006878292, 5.23000049591064, 4.0
246441.239004208, 246441.356171125, -5.0, 4.0
246441.474220542, 246441.557090125, -5.0, 4.0
246441.707297708, 246441.790357083, -5.0, 4.0
246442.057258458, 246442.139119167, -5.0, 4.0
246443.340377042, 246444.090657208, 9.10750007629395, 4.0
246444.340315292, 246444.657407333, 2.09500026702881, 4.0
246444.940325583, 246445.357239542, 3.00250053405762, 4.0
246445.657411208, 246446.207485917, 8.03500080108643, 4.0
246446.474183, 246446.840849208, 5.06500053405762, 4.0
246447.107633708, 246447.507493042, 8.11750030517578, 4.0
246449.307773958, 246449.391061292, 100.0, 1.0
246449.256460208, 246449.656299958, -5.0, 4.0
246450.024325375, 246450.674525667, 5.23000049591064, 4.0
246450.707397625, 246451.807823875, 10.0975008010864, 4.0
246452.140838333, 246452.457819833, 1.02250003814697, 4.0
246452.807678, 246452.991010125, 100.0, 1.0
246452.807678, 246453.474597958, 100.0, 1.0
246452.807678, 246454.174662833, 100.0, 1.0
246452.807678, 246456.691455167, 9.27250003814697, 4.0
246457.024883917, 246457.374868667, -0.792500019073486, 4.0
246457.591169375, 246457.891477583, 3.00250053405762, 4.0
246458.174921208, 246458.875086292, 9.02500057220459, 4.0
246459.091342125, 246459.524741083, 2.09500026702881, 4.0
246459.741570333, 246460.89157825, 18.2649993896484, 4.0
you will loose your voice, 25, false, 35
246465.559048667, 246467.308772167, 23.0500011444092, 4.0
246467.609146708, 246468.308867625, 11.0050010681152, 4.0
246468.608929917, 246469.259001958, 20.0799999237061, 4.0
246470.24237375, 246471.192422333, 22.1424999237061, 4.0
246471.392194458, 246471.809163625, 6.38500022888184, 4.0
246471.992126208, 246472.442111083, 11.0050010681152, 4.0
246472.675582375, 246473.042479375, 9.02500057220459, 4.0
246474.242489208, 246474.35795525, -5.0, 4.0
246474.876045917, 246475.57597925, 10.4274997711182, 4.0
246475.808966958, 246476.292684792, 13.2325000762939, 4.0
246476.509044042, 246477.009421625, 13.1499996185303, 4.0
246477.22578775, 246477.826162875, 17.1100006103516, 4.0
246478.075884875, 246478.359346292, 3.08500003814697, 4.0
246479.159530708, 246479.259534833, -5.0, 4.0
246479.4264075, 246479.525018833, -5.0, 4.0
246480.0096845, 246481.109844375, 22.2250003814697, 4.0
246481.376382375, 246482.143133833, 14.0574989318848, 4.0
246482.3596405, 246482.926537542, 19.0900001525879, 4.0
246483.143201333, 246484.093162292, 18.1000003814697, 4.0
246485.293372417, 246486.560069958, 21.3175010681152, 4.0
246486.7765995, 246487.310158042, 16.3674983978271, 4.0
246487.593305542, 246488.026798792, 7.53999996185303, 4.0
246488.20984675, 246488.526869708, 5.06500053405762, 4.0
246488.793570792, 246489.060199917, 4.48750019073486, 4.0
246489.893598208, 246489.975632417, -5.0, 4.0
the sum of the parts, 28, false, 36
246493.810589292, 246494.593986083, 19.3374996185303, 4.0
246494.877161292, 246495.493962875, 8.44750022888184, 4.0
246495.777287, 246496.060705542, 3.16750049591064, 4.0
246496.927519333, 246497.727594792, 18.0174999237061, 4.0
246497.977288375, 246498.660836167, 17.0275001525879, 4.0
246498.893824792, 246499.377444625, 14.1399993896484, 4.0
246500.094366083, 246500.176563542, -5.0, 4.0
246500.310861542, 246500.409631667, -5.0, 4.0
246500.494708, 246500.592901583, -5.0, 4.0
246500.69442875, 246500.777653083, -5.0, 4.0
246500.861043583, 246500.944368667, -5.0, 4.0
246501.044405417, 246501.110913042, -5.0, 4.0
246501.294372708, 246501.39434775, -5.0, 4.0
246501.844321458, 246501.943031083, -5.0, 4.0
246502.377610583, 246502.461024917, -5.0, 4.0
246503.161129792, 246503.244388, -5.0, 4.0
246503.411249833, 246503.511068792, -5.0, 4.0
246503.844503292, 246503.944367708, -5.0, 4.0
246504.611414083, 246505.494648542, 17.0275001525879, 4.0
246505.794463792, 246506.244760292, 6.22000026702881, 4.0
246507.228123375, 246508.761344583, 18.1000003814697, 4.0
246508.894540083, 246509.344868167, 8.03500080108643, 4.0
246509.628021, 246509.894865542, 4.40499973297119, 4.0
246510.795092083, 246512.045048375, 16.2024993896484, 4.0
246512.211390958, 246512.56180225, 2.09500026702881, 4.0
246512.828102625, 246513.86175125, 15.0475006103516, 4.0
246514.011542917, 246514.561787, 16.3674983978271, 4.0
246514.794863458, 246515.360784375, 17.1100006103516, 4.0
soon we will return from the city, 31, false, 37
246517.645710292, 246518.478989292, 16.2849998474121, 4.0
246518.711869, 246519.779383, 12.2424983978271, 4.0
246519.928604083, 246520.512184292, 15.0475006103516, 4.0
246520.82869, 246521.411180375, 13.3150005340576, 4.0
246522.262299583, 246522.361155542, -5.0, 4.0
246522.829162917, 246523.929259625, 20.0799999237061, 4.0
246524.095622583, 246524.395867875, 5.14750003814697, 4.0
246525.246141417, 246526.679448333, 19.3374996185303, 4.0
246526.879084458, 246527.312822583, 6.22000026702881, 4.0
246527.479099583, 246528.062833042, 10.2624998092651, 4.0
246528.329140583, 246528.711803417, 10.0975008010864, 4.0
246529.629528292, 246529.728220917, -5.0, 4.0
246529.86299275, 246529.96277175, -5.0, 4.0
246530.412943458, 246531.363038792, 17.2749996185303, 4.0
246531.646155792, 246531.996520792, 5.06500053405762, 4.0
246532.27952125, 246533.296617875, 18.0174999237061, 4.0
246533.546174958, 246534.212958083, 18.0174999237061, 4.0
246534.429558875, 246535.446688, 17.1925010681152, 4.0
246535.696646833, 246536.5968705, 12.2424983978271, 4.0
246537.446647458, 246537.546631167, -5.0, 4.0
246537.963503292, 246538.530145417, 6.05500030517578, 4.0
246538.763069542, 246539.530014583, 15.1300010681152, 4.0
246539.7465835, 246540.463637708, 12.0774993896484, 4.0
246540.646664125, 246541.13029575, 11.2525005340576, 4.0
246541.947050417, 246543.047096333, 19.0900001525879, 4.0
246543.230311875, 246543.663808792, 6.30249977111816, 4.0
246543.9469295, 246544.180609083, 3.08500003814697, 4.0
246544.897311292, 246545.430649125, 4.07499980926514, 4.0
246545.646900958, 246546.063960125, 7.21000003814697, 4.0
246546.29696225, 246547.1974975, 16.0375003814697, 4.0
246547.44707825, 246547.995942917, 26.0200004577637, 4.0
do you prefer a window seat, 31, false, 38
246550.597587375, 246551.047677583, 2.09500026702881, 4.0
246551.481020167, 246551.946311583, 13.0675010681152, 4.0
246552.481071833, 246552.564422042, -5.0, 4.0
246552.93121975, 246553.797797625, 26.3500003814697, 4.0
246553.947878208, 246554.397837292, 13.3150005340576, 4.0
246554.64785375, 246555.447560333, 19.1725006103516, 4.0
246556.481314708, 246557.598213167, 14.3049983978271, 4.0
246557.897827417, 246559.014848542, 16.0375003814697, 4.0
246559.231142, 246559.564866167, 4.15750026702881, 4.0
246559.747873333, 246560.064925333, 3.00250053405762, 4.0
246560.281368125, 246560.5815815, 3.08500003814697, 4.0
246560.814912875, 246561.397206583, 16.2849998474121, 4.0
246562.198479042, 246562.398396667, 2.01250028610229, 4.0
246563.1653345, 246564.231974292, 20.0799999237061, 4.0
246564.415041208, 246564.798587875, 9.10750007629395, 4.0
246565.015018958, 246565.548636792, 12.4074993133545, 4.0
246565.748244958, 246566.165420125, 2.09500026702881, 4.0
246566.365019875, 246566.815339667, 14.3874988555908, 4.0
246567.065306125, 246567.730770583, 20.5749988555908, 4.0
246568.798849625, 246569.782240417, 15.2950000762939, 4.0
246570.048685417, 246570.315651208, 4.23999977111816, 4.0
246570.49861075, 246570.781972458, 1.10500001907349, 4.0
246571.015341833, 246571.897808167, 18.1000003814697, 4.0
246572.7322995, 246572.782237625, -5.0, 4.0
246572.982240542, 246573.097703542, -5.0, 4.0
246573.365763917, 246573.465668875, -5.0, 4.0
246573.632408042, 246573.749098042, -5.0, 4.0
246573.8992035, 246574.014495875, -5.0, 4.0
246574.165968, 246574.265736375, -5.0, 4.0
246574.66576925, 246574.849104042, -5.0, 4.0
246576.131266292, 246576.415817208, -5.0, 4.0
you must be getting old, 21, false, 39
246579.033175, 246580.9996745, 21.3175010681152, 4.0
246581.249601042, 246581.666376333, 13.4799995422363, 4.0
246581.849300042, 246582.349599917, 21.0700016021729, 4.0
246583.083163875, 246583.599851792, 14.1399993896484, 4.0
246583.766058292, 246584.299869333, 18.2649993896484, 4.0
246584.53281425, 246585.466601792, 19.0075016021729, 4.0
246585.682909, 246586.098504833, 20.2449989318848, 4.0
246586.949882042, 246587.049851917, -5.0, 4.0
246587.50004725, 246588.000023292, 4.07499980926514, 4.0
246588.2164355, 246588.466736042, 1.43499994277954, 4.0
246589.11680675, 246589.199999125, -5.0, 4.0
246589.666905042, 246590.649997625, 6.05500030517578, 4.0
246590.86661775, 246591.200045208, 3.16750049591064, 4.0
246591.449897708, 246592.300310333, 17.4400005340576, 4.0
246592.533321042, 246593.083636333, 17.0275001525879, 4.0
246593.316877125, 246593.733561792, 8.03500080108643, 4.0
246593.933460167, 246594.466982333, 13.0675010681152, 4.0
246594.650363167, 246594.967039708, 6.38500022888184, 4.0
246595.950860333, 246596.883992583, 14.5524997711182, 4.0
246597.117071708, 246597.584078333, 13.0675010681152, 4.0
246597.80026025, 246598.267205958, 5.23000049591064, 4.0
it is difficult to concentrate, 30, false, 40
246600.700908167, 246601.1347715, 7.29250049591064, 4.0
246601.350572, 246602.08410775, 19.1725006103516, 4.0
246602.317328375, 246602.767788708, 8.11750030517578, 4.0
246603.000708333, 246603.651032667, 100.0, 1.0
246604.534440917, 246605.184559833, 5.14750003814697, 4.0
246605.417514625, 246606.216690042, 17.5225009918213, 4.0
246607.101170667, 246607.216608417, -5.0, 4.0
246607.401351625, 246607.501202917, -5.0, 4.0
246608.251397208, 246608.734798208, 2.42499971389771, 4.0
246608.984560125, 246609.334719417, 6.13749980926514, 4.0
246609.567790417, 246610.084943708, 5.06500053405762, 4.0
246610.267803917, 246610.66820425, 3.57999992370605, 4.0
246610.868032375, 246611.368276917, 5.39499950408936, 4.0
246611.618385042, 246612.101679, 4.23999977111816, 4.0
246612.385043667, 246613.651705125, 19.1725006103516, 4.0
246613.834917417, 246614.468430958, 8.03500080108643, 4.0
246614.735180042, 246615.850551, 18.1000003814697, 4.0
246616.968656917, 246618.135453375, 17.5225009918213, 4.0
246618.285049458, 246618.8353985, 16.1199989318848, 4.0
246619.885522333, 246620.268655125, 2.09500026702881, 4.0
246620.53537075, 246621.019623958, 12.0774993896484, 4.0
246621.168480083, 246621.701905958, 11.0874996185303, 4.0
246621.851848, 246622.218753667, 3.25, 4.0
246622.468782583, 246622.802338125, 4.40499973297119, 4.0
246623.085763458, 246623.868750542, 11.0874996185303, 4.0
